CODEBELISTA,ANIOCAMPANA,CODPAIS,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO,ROLLING_SEGMENT
50207838,202316,PE,200111155,FRAGANCIAS,CYZONE,23.9,28-10-2023,Constantes 1
9799877,202316,PE,200103028,CUIDADO PERSONAL,ESIKA,14.9,20-10-2023,Nuevas
50207838,202316,PE,200111155,FRAGANCIAS,CYZONE,23.3,28-10-2023,Constantes 3
45345920,202315,PE,200112477,MAQUILLAJE,ESIKA,13.9,18-10-2023,Constantes 2
35271661,202315,PE,200095464,CUIDADO PERSONAL,ESIKA,7.38,17-10-2023,Constantes 2
46349253,202315,PE,200095162,CUIDADO PERSONAL,ESIKA,7.38,17-10-2023,Constantes 2
49406819,202316,PE,200101369,FRAGANCIAS,LBEL,20,07-11-2023,Constantes 2
36910046,202316,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,9.9,07-11-2023,Constantes 2
9319727,202315,PE,210098832,MAQUILLAJE,CYZONE,32.9,18-10-2023,Constantes 2
49406819,202316,PE,200109537,CUIDADO PERSONAL,ESIKA,4.68,07-11-2023,Constantes 2
42919780,202311,PE,200090350,TRATAMIENTO CORPORAL,ESIKA,36.9,02-08-2023,Nuevas
9319727,202315,PE,200102348,MAQUILLAJE,ESIKA,34.9,18-10-2023,Constantes 1
40398864,202312,PE,200109583,MAQUILLAJE,ESIKA,17.45,09-08-2023,Constantes 2
50207838,202316,PE,200103022,CUIDADO PERSONAL,ESIKA,11,28-10-2023,Constantes 2
35271661,202315,PE,200105188,CUIDADO PERSONAL,ESIKA,7.38,17-10-2023,Nuevas
49841213,202310,PE,200102430,FRAGANCIAS,ESIKA,82.9,07-07-2023,Constantes 2
51278828,202316,PE,200112361,CUIDADO PERSONAL,ESIKA,27.48,26-10-2023,Constantes 2
41941847,202316,PE,210104240,BIJOUTERIE,ESIKA,34.9,26-10-2023,Constantes 2
46511689,202315,PE,200077266,MAQUILLAJE,LBEL,49,17-10-2023,Inconstantes
35271661,202315,PE,200097947,FRAGANCIAS,CYZONE,19,17-10-2023,Inconstantes
50207838,202316,PE,200104873,CUIDADO PERSONAL,ESIKA,15.9,28-10-2023,Nuevas
34392137,202315,PE,200109165,MAQUILLAJE,CYZONE,21.9,17-10-2023,Nuevas
51036085,202315,PE,210102026,COMPLEMENTOS,CYZONE,52.9,17-10-2023,Constantes 2
36910046,202316,PE,200060760,FRAGANCIAS,CYZONE,34.9,07-11-2023,Inconstantes
36910046,202316,PE,210104806,COMPLEMENTOS,CYZONE,84.9,07-11-2023,Inconstantes
36910046,202316,PE,210098466,MAQUILLAJE,CYZONE,15.9,07-11-2023,Inconstantes
36910046,202316,PE,200108045,TRATAMIENTO CORPORAL,ESIKA,19.57,07-11-2023,Constantes 2
9319727,202315,PE,210101854,MAQUILLAJE,CYZONE,34.95,18-10-2023,Nuevas
50842045,202312,PE,200103026,CUIDADO PERSONAL,ESIKA,28.9,16-08-2023,Constantes 1
36910046,202316,PE,200107355,MAQUILLAJE,CYZONE,11.9,07-11-2023,Inconstantes
46349253,202315,PE,200112304,FRAGANCIAS,ESIKA,27.46,17-10-2023,Nuevas
35115986,202310,PE,200102045,FRAGANCIAS,ESIKA,14.98,05-07-2023,Nuevas
49406819,202316,PE,200084882,FRAGANCIAS,LBEL,43,07-11-2023,Nuevas
40772804,202315,PE,200099047,FRAGANCIAS,ESIKA,36.3,18-10-2023,Nuevas
35271661,202315,PE,200114093,MAQUILLAJE,ESIKA,24.9,17-10-2023,Inconstantes
50137716,202315,PE,210100408,CUIDADO PERSONAL,CYZONE,18.58,18-10-2023,Nuevas
21776920,202316,PE,210099696,PROMOCION USUARIOS,CYZONE,1.62,24-10-2023,Constantes 1
46349253,202315,PE,200095170,CUIDADO PERSONAL,ESIKA,7.38,17-10-2023,Constantes 1
34392137,202315,PE,200084882,FRAGANCIAS,LBEL,98,17-10-2023,Nuevas
34392137,202315,PE,200095159,CUIDADO PERSONAL,ESIKA,11.9,17-10-2023,Constantes 3
21776920,202316,PE,200082687,CUIDADO PERSONAL,ESIKA,10,24-10-2023,Constantes 1
30745744,202316,PE,200113849,MAQUILLAJE,LBEL,15.9,30-10-2023,Constantes 3
50137716,202315,PE,210103916,BIJOUTERIE,CYZONE,39.9,18-10-2023,Nuevas
34392137,202315,PE,210102562,COMPLEMENTOS,CYZONE,59.9,17-10-2023,Constantes 2
50023737,202310,PE,200090346,CUIDADO PERSONAL,ESIKA,24.9,03-07-2023,Constantes 1
51026888,202316,PE,210097037,MAQUILLAJE,CYZONE,17.9,02-11-2023,Constantes 1
51169948,202316,PE,200101424,FRAGANCIAS,ESIKA,80,31-10-2023,Constantes 1
51200624,202315,PE,200102351,MAQUILLAJE,ESIKA,22.9,18-10-2023,Constantes 3
46511689,202315,PE,200106304,FRAGANCIAS,ESIKA,54.9,17-10-2023,Constantes 1
51118278,202316,PE,200089509,FRAGANCIAS,ESIKA,27.3,26-10-2023,Nuevas
29870691,202315,PE,200111132,MAQUILLAJE,CYZONE,16.9,18-10-2023,Constantes 1
40772804,202315,PE,200111130,FRAGANCIAS,ESIKA,36.3,18-10-2023,Nuevas
44363682,202312,PE,200089498,TRATAMIENTO CORPORAL,ESIKA,52.9,18-08-2023,Constantes 3
49406819,202316,PE,200108408,FRAGANCIAS,ESIKA,25.99,07-11-2023,Constantes 1
51200624,202315,PE,210097925,MAQUILLAJE,CYZONE,16.9,18-10-2023,Constantes 1
35115986,202310,PE,200105130,MAQUILLAJE,LBEL,16.9,05-07-2023,Nuevas
49163312,202313,PE,200112527,MAQUILLAJE,ESIKA,24.9,29-08-2023,Inconstantes
49406819,202315,PE,200100365,FRAGANCIAS,ESIKA,26.9,17-10-2023,Constantes 3
46511689,202315,PE,200114089,MAQUILLAJE,ESIKA,24.9,17-10-2023,Constantes 3
41079411,202315,PE,210104264,BIJOUTERIE,CYZONE,19.9,16-10-2023,Nuevas
46870506,202315,PE,210102616,COMPLEMENTOS,CYZONE,39.9,05-10-2023,Constantes 3
50137716,202315,PE,200095931,FRAGANCIAS,ESIKA,19.95,18-10-2023,Constantes 1
36910046,202316,PE,200106284,FRAGANCIAS,ESIKA,53.33,07-11-2023,Nuevas
21776920,202313,PE,200109610,MAQUILLAJE,CYZONE,20.9,28-08-2023,Nuevas
51200624,202315,PE,200095931,FRAGANCIAS,ESIKA,44.9,18-10-2023,Constantes 1
49406819,202316,PE,200039855,FRAGANCIAS,CYZONE,27,07-11-2023,Constantes 1
49406819,202316,PE,200103452,CUIDADO PERSONAL,LBEL,17,07-11-2023,Constantes 3
45345920,202310,PE,210095971,MAQUILLAJE,CYZONE,15.4,07-07-2023,Constantes 1
41941847,202314,PE,200110340,MAQUILLAJE,ESIKA,19.9,22-09-2023,Inconstantes
36910046,202316,PE,210102618,COMPLEMENTOS,CYZONE,86.9,07-11-2023,Nuevas
50858782,202315,PE,200115482,TRATAMIENTO FACIAL,CYZONE,12.45,05-10-2023,Nuevas
51200624,202315,PE,200106502,MAQUILLAJE,ESIKA,22.9,18-10-2023,Constantes 2
49406819,202315,PE,200112308,MAQUILLAJE,CYZONE,17.9,17-10-2023,Nuevas
46349253,202315,PE,200112355,CUIDADO PERSONAL,ESIKA,27.48,17-10-2023,Nuevas
50137716,202315,PE,200090452,FRAGANCIAS,ESIKA,29.3,18-10-2023,Constantes 3
49406819,202316,PE,200103923,MAQUILLAJE,CYZONE,14.95,07-11-2023,Constantes 1
36910046,202316,PE,210103934,COMPLEMENTOS,CYZONE,34.9,07-11-2023,Constantes 1
36910046,202316,PE,200107374,MAQUILLAJE,CYZONE,11.9,07-11-2023,Nuevas
36910046,202316,PE,210098465,MAQUILLAJE,CYZONE,15.9,07-11-2023,Constantes 1
36910046,202316,PE,200111391,CUIDADO PERSONAL,CYZONE,15.9,07-11-2023,Nuevas
49406819,202316,PE,200100866,FRAGANCIAS,ESIKA,69.9,07-11-2023,Constantes 1
49163312,202310,PE,200102089,MAQUILLAJE,CYZONE,14.9,03-07-2023,Nuevas
48809553,202310,PE,200102282,MAQUILLAJE,ESIKA,26.9,03-07-2023,Constantes 2
37270350,202312,PE,200082674,FRAGANCIAS,ESIKA,11.63,17-08-2023,Nuevas
43256556,202312,PE,200105017,FRAGANCIAS,CYZONE,18.73,17-08-2023,Constantes 1
50984753,202313,PE,210101254,COMPLEMENTOS,CYZONE,59.9,24-08-2023,Nuevas
41795123,202312,PE,200106346,FRAGANCIAS,ESIKA,25,17-08-2023,Inconstantes
49406819,202312,PE,200111379,FRAGANCIAS,ESIKA,24.9,23-08-2023,Constantes 1
49406819,202312,PE,200101369,FRAGANCIAS,LBEL,40,23-08-2023,Constantes 1
49406819,202312,PE,200104257,FRAGANCIAS,ESIKA,39.02,23-08-2023,Inconstantes
34392137,202310,PE,200102045,FRAGANCIAS,ESIKA,14.98,10-07-2023,Nuevas
50858782,202310,PE,200109874,FRAGANCIAS,CYZONE,49.9,30-06-2023,Constantes 1
41941847,202310,PE,200082687,CUIDADO PERSONAL,ESIKA,19.9,30-06-2023,Constantes 1
50388549,202310,PE,210098526,MAQUILLAJE,CYZONE,16.9,10-07-2023,Constantes 1
35319905,202310,PE,200099047,FRAGANCIAS,ESIKA,54.9,10-07-2023,Constantes 1
50858782,202310,PE,200072406,CUIDADO PERSONAL,LBEL,21.64,30-06-2023,Constantes 3
20706554,202310,PE,210103596,BIJOUTERIE,ESIKA,34.9,10-07-2023,Constantes 1
50388549,202310,PE,200084777,CUIDADO PERSONAL,CYZONE,15.9,10-07-2023,Constantes 3
49163312,202310,PE,200105130,MAQUILLAJE,LBEL,16.9,03-07-2023,Constantes 1
41941847,202312,PE,200109264,TRATAMIENTO FACIAL,CYZONE,31.9,17-08-2023,Constantes 3
48654894,202310,PE,200102045,FRAGANCIAS,ESIKA,44.97,03-07-2023,Constantes 1
40772804,202312,PE,200098674,MUESTRAS COSMETICOS,ESIKA,1.37,17-08-2023,Constantes 1
50709663,202310,PE,210096207,MAQUILLAJE,ESIKA,16.9,10-07-2023,Constantes 2
47841925,202310,PE,200078924,CUIDADO PERSONAL,ESIKA,11.65,03-07-2023,Inconstantes
41795123,202312,PE,200103025,CUIDADO PERSONAL,ESIKA,21.98,17-08-2023,Inconstantes
41399422,202310,PE,210102540,BIJOUTERIE,CYZONE,19.9,10-07-2023,Inconstantes
50549011,202312,PE,200103027,CUIDADO PERSONAL,ESIKA,23.9,17-08-2023,Inconstantes
50495825,202312,PE,200111391,CUIDADO PERSONAL,CYZONE,15.9,17-08-2023,Constantes 2
50000869,202312,PE,210099758,BIJOUTERIE,ESIKA,24.9,17-08-2023,Inconstantes
49163312,202310,PE,200095570,CUIDADO PERSONAL,ESIKA,11.9,03-07-2023,Inconstantes
41399422,202310,PE,210101285,COMPLEMENTOS,CYZONE,18.9,10-07-2023,Constantes 2
34392137,202310,PE,200109890,MAQUILLAJE,CYZONE,16.45,10-07-2023,Constantes 1
50549011,202312,PE,200105655,CUIDADO PERSONAL,ESIKA,28.3,17-08-2023,Constantes 1
34392137,202310,PE,210097922,MAQUILLAJE,CYZONE,19.5,10-07-2023,Constantes 2
50709663,202310,PE,200106451,MAQUILLAJE,ESIKA,14.9,10-07-2023,Constantes 2
49163312,202310,PE,200106276,MUESTRAS COSMETICOS,ESIKA,1.9,03-07-2023,Inconstantes
41079411,202312,PE,200103025,CUIDADO PERSONAL,ESIKA,21.98,17-08-2023,Inconstantes
47841925,202310,PE,200083997,FRAGANCIAS,ESIKA,40,03-07-2023,Constantes 1
49005369,202310,PE,200106557,MAQUILLAJE,CYZONE,20.9,10-07-2023,Constantes 2
50023737,202310,PE,210101386,BIJOUTERIE,ESIKA,24.9,03-07-2023,Constantes 2
50388549,202310,PE,200106488,TRATAMIENTO FACIAL,CYZONE,19.9,10-07-2023,Nuevas
48019498,202310,PE,200104393,TRATAMIENTO CORPORAL,LBEL,25.3,03-07-2023,Constantes 2
41941847,202310,PE,210095475,BIJOUTERIE,ESIKA,39.9,30-06-2023,Constantes 1
34392137,202310,PE,200089168,FRAGANCIAS,CYZONE,23.95,10-07-2023,Constantes 3
50569527,202310,PE,200110337,MAQUILLAJE,ESIKA,24.9,05-07-2023,Constantes 3
50791017,202310,PE,210099758,BIJOUTERIE,ESIKA,39.9,05-07-2023,Nuevas
20706554,202310,PE,210102591,COMPLEMENTOS,CYZONE,39.9,10-07-2023,Nuevas
43819615,202310,PE,200091235,MUESTRAS COSMETICOS,LBEL,1.5,05-07-2023,Inconstantes
50620174,202310,PE,210102594,COMPLEMENTOS,CYZONE,44.9,30-06-2023,Constantes 2
49406819,202310,PE,200095382,CUIDADO PERSONAL,ESIKA,7.63,05-07-2023,Constantes 1
43256556,202311,PE,210095994,MAQUILLAJE,ESIKA,16.6,25-07-2023,Constantes 3
50569527,202310,PE,200110332,MAQUILLAJE,ESIKA,24.9,05-07-2023,Inconstantes
46810376,202310,PE,200098698,TRATAMIENTO FACIAL,ESIKA,27.9,05-07-2023,Constantes 1
41399422,202310,PE,200039855,FRAGANCIAS,CYZONE,25,10-07-2023,Constantes 3
30993470,202310,PE,210102591,COMPLEMENTOS,CYZONE,49.9,30-06-2023,Constantes 3
49163312,202310,PE,200102108,MAQUILLAJE,CYZONE,14.9,03-07-2023,Constantes 1
47841925,202310,PE,210098522,MAQUILLAJE,CYZONE,16.9,03-07-2023,Constantes 3
50388549,202310,PE,200106604,MAQUILLAJE,CYZONE,24.9,10-07-2023,Nuevas
50984753,202313,PE,200098803,MAQUILLAJE,CYZONE,22.9,24-08-2023,Constantes 1
50984753,202313,PE,210098356,ACCESORIOS COSMETICOS,CYZONE,11.9,24-08-2023,Nuevas
50388549,202310,PE,200109890,MAQUILLAJE,CYZONE,14.62,10-07-2023,Nuevas
50554562,202311,PE,200105011,FRAGANCIAS,CYZONE,37.9,10-07-2023,Inconstantes
25017854,202311,PE,200103917,MAQUILLAJE,CYZONE,15.9,10-07-2023,Inconstantes
50842045,202310,PE,200100866,FRAGANCIAS,ESIKA,84.9,05-07-2023,Constantes 2
25017854,202311,PE,200105008,FRAGANCIAS,CYZONE,24.97,10-07-2023,Constantes 2
25017854,202311,PE,200089168,FRAGANCIAS,CYZONE,24.97,10-07-2023,Inconstantes
35271661,202314,PE,200110333,MAQUILLAJE,ESIKA,19.9,19-09-2023,Constantes 2
50876543,202310,PE,200113791,MAQUILLAJE,CYZONE,14.9,05-07-2023,Constantes 2
50858782,202310,PE,200100810,FRAGANCIAS,ESIKA,81.9,30-06-2023,Constantes 2
38099701,202311,PE,210100689,HOGAR,CYZONE,99.9,10-07-2023,Constantes 1
38099701,202311,PE,210095652,MAQUILLAJE,CYZONE,12.9,10-07-2023,Inconstantes
50620174,202313,PE,200102097,MAQUILLAJE,CYZONE,14.9,01-09-2023,Constantes 1
41941847,202313,PE,200108408,FRAGANCIAS,ESIKA,12.48,01-09-2023,Constantes 1
10635322,202315,PE,200112361,CUIDADO PERSONAL,ESIKA,24.9,03-10-2023,Constantes 2
10974852,202312,PE,200102820,TRATAMIENTO CORPORAL,ESIKA,29.9,09-08-2023,Constantes 2
41941847,202313,PE,210103954,COMPLEMENTOS,CYZONE,49.9,01-09-2023,Constantes 2
40398864,202312,PE,200107360,MAQUILLAJE,CYZONE,13.9,09-08-2023,Inconstantes
35271661,202312,PE,200102430,FRAGANCIAS,ESIKA,16.63,09-08-2023,Constantes 2
49925166,202313,PE,200112748,MAQUILLAJE,ESIKA,16.93,01-09-2023,Inconstantes
41941847,202313,PE,200114038,TRATAMIENTO FACIAL,ESIKA,27.9,01-09-2023,Constantes 1
41941847,202313,PE,200113854,MAQUILLAJE,LBEL,15.9,01-09-2023,Nuevas
41941847,202313,PE,200113856,MAQUILLAJE,LBEL,15.9,01-09-2023,Constantes 2
41941847,202313,PE,210102080,COMPLEMENTOS,ESIKA,49.9,01-09-2023,Constantes 2
50444627,202313,PE,200094066,FRAGANCIAS,CYZONE,22.9,01-09-2023,Constantes 2
50444627,202313,PE,200105655,CUIDADO PERSONAL,ESIKA,24.9,01-09-2023,Constantes 2
50444627,202313,PE,200111391,CUIDADO PERSONAL,CYZONE,15.9,01-09-2023,Inconstantes
46810376,202312,PE,200098673,FRAGANCIAS,ESIKA,24.95,09-08-2023,Nuevas
41941847,202313,PE,200103020,CUIDADO PERSONAL,ESIKA,10.65,01-09-2023,Inconstantes
43530437,202312,PE,200078944,CUIDADO PERSONAL,ESIKA,11.65,09-08-2023,Nuevas
41941847,202313,PE,200094832,MAQUILLAJE,ESIKA,14.9,01-09-2023,Nuevas
43530437,202312,PE,200114037,TRATAMIENTO FACIAL,LBEL,17.9,09-08-2023,Nuevas
41941847,202313,PE,200113791,MAQUILLAJE,CYZONE,14.9,01-09-2023,Inconstantes
43530437,202312,PE,200078931,CUIDADO PERSONAL,ESIKA,11.65,09-08-2023,Inconstantes
43530437,202312,PE,200108752,CUIDADO PERSONAL,ESIKA,11.65,09-08-2023,Constantes 1
41941847,202313,PE,200099047,FRAGANCIAS,ESIKA,32.99,01-09-2023,Inconstantes
10635322,202315,PE,200104065,TRATAMIENTO FACIAL,LBEL,45,03-10-2023,Constantes 1
42904414,202315,PE,200091727,FRAGANCIAS,ESIKA,54.9,03-10-2023,Constantes 1
46810376,202312,PE,200108388,MUESTRAS COSMETICOS,LBEL,1.9,09-08-2023,Constantes 1
40398864,202312,PE,210104543,BIJOUTERIE,ESIKA,39.9,09-08-2023,Constantes 1
47841925,202313,PE,200083976,FRAGANCIAS,ESIKA,29.9,01-09-2023,Inconstantes
42521639,202313,PE,210099771,HOGAR,CYZONE,25.9,01-09-2023,Constantes 1
6766099,202312,PE,200090455,FRAGANCIAS,ESIKA,46.66,09-08-2023,Constantes 1
35271661,202314,PE,200108408,FRAGANCIAS,ESIKA,29.97,19-09-2023,Constantes 2
51008243,202315,PE,210097484,MAQUILLAJE,CYZONE,11.9,03-10-2023,Constantes 2
47841925,202313,PE,200083902,FRAGANCIAS,ESIKA,29.9,01-09-2023,Nuevas
41941847,202313,PE,200106452,MAQUILLAJE,ESIKA,19.9,01-09-2023,Constantes 1
47030943,202312,PE,200106356,FRAGANCIAS,CYZONE,41.9,09-08-2023,Constantes 2
43530437,202312,PE,200105017,FRAGANCIAS,CYZONE,13.99,09-08-2023,Nuevas
10635322,202315,PE,200095177,CUIDADO PERSONAL,ESIKA,7.38,03-10-2023,Constantes 1
46321286,202315,PE,200095517,CUIDADO PERSONAL,ESIKA,20.9,03-10-2023,Constantes 3
51008936,202315,PE,200105011,FRAGANCIAS,CYZONE,24.95,03-10-2023,Inconstantes
21776920,202315,PE,210099769,BIJOUTERIE,ESIKA,39.9,03-10-2023,Nuevas
50207838,202302,PE,210102010,COMPLEMENTOS,CYZONE,86.9,13-01-2023,Inconstantes
50200507,202307,PE,200095465,CUIDADO PERSONAL,ESIKA,7.38,04-05-2023,Constantes 2
49653417,202303,PE,200095374,CUIDADO PERSONAL,ESIKA,5.1,03-02-2023,Constantes 2
49163312,202305,PE,200102063,MAQUILLAJE,CYZONE,51.9,21-03-2023,Constantes 2
47030943,202306,PE,200103354,MAQUILLAJE,ESIKA,14.9,07-04-2023,Inconstantes
45345920,202303,PE,200108409,FRAGANCIAS,ESIKA,18.34,09-02-2023,Constantes 2
49621140,202304,PE,210096207,MAQUILLAJE,ESIKA,16.9,23-02-2023,Inconstantes
49621140,202304,PE,200107828,CUIDADO PERSONAL,LBEL,17.95,23-02-2023,Constantes 3
40772804,202307,PE,200110331,MAQUILLAJE,ESIKA,18.72,04-05-2023,Nuevas
43256556,202307,PE,200104066,TRATAMIENTO CORPORAL,LBEL,18,04-05-2023,Nuevas
50495825,202307,PE,210102554,COMPLEMENTOS,CYZONE,69.9,04-05-2023,Inconstantes
34460329,202303,PE,200094830,MAQUILLAJE,ESIKA,14.9,13-02-2023,Constantes 3
49885679,202302,PE,200078930,CUIDADO PERSONAL,ESIKA,11.65,24-01-2023,Inconstantes
46349253,202301,PE,200106536,MAQUILLAJE,ESIKA,19.9,05-01-2023,Inconstantes
21273090,202303,PE,200112904,MAQUILLAJE,CYZONE,23.9,15-02-2023,Constantes 3
36838736,202304,PE,200089504,TRATAMIENTO CORPORAL,ESIKA,51.9,20-02-2023,Constantes 1
50023737,202304,PE,200095374,CUIDADO PERSONAL,ESIKA,5.1,27-02-2023,Constantes 3
50014797,202302,PE,200112635,MAQUILLAJE,ESIKA,25.9,27-01-2023,Constantes 2
47423058,202303,PE,210101981,COMPLEMENTOS,CYZONE,46.9,09-02-2023,Constantes 3
46705815,202307,PE,200108908,CUIDADO PERSONAL,CYZONE,16.9,09-05-2023,Inconstantes
44363682,202303,PE,210103623,BIJOUTERIE,ESIKA,39.9,10-02-2023,Constantes 3
48053378,202304,PE,200086172,FRAGANCIAS,CYZONE,24.96,02-03-2023,Nuevas
41941847,202303,PE,200095826,FRAGANCIAS,LBEL,74,31-01-2023,Constantes 3
41599235,202303,PE,200093883,FRAGANCIAS,ESIKA,16.63,17-02-2023,Constantes 2
45808947,202302,PE,200107649,MAQUILLAJE,LBEL,37,16-01-2023,Constantes 3
44621738,202307,PE,210103622,BIJOUTERIE,ESIKA,39.9,09-05-2023,Inconstantes
34191115,202301,PE,200086399,FRAGANCIAS,LBEL,55,03-01-2023,Constantes 1
50242153,202303,PE,200073558,TRATAMIENTO FACIAL,LBEL,4.9,23-01-2023,Constantes 3
41941847,202304,PE,210097536,TRATAMIENTO CORPORAL,CYZONE,27.9,24-02-2023,Inconstantes
40398864,202303,PE,200109874,FRAGANCIAS,CYZONE,24.9,02-02-2023,Constantes 2
50643441,202307,PE,200106453,MAQUILLAJE,ESIKA,19.9,09-05-2023,Constantes 3
11577490,202304,PE,210097548,TRATAMIENTO CORPORAL,CYZONE,16.9,02-03-2023,Constantes 2
42010081,202307,PE,210103527,BIJOUTERIE,ESIKA,34.9,09-05-2023,Inconstantes
49475098,202304,PE,200105149,MAQUILLAJE,LBEL,14.9,24-02-2023,Constantes 2
50207838,202304,PE,200105219,TRATAMIENTO FACIAL,ESIKA,28.9,22-02-2023,Nuevas
36977272,202301,PE,210097036,MAQUILLAJE,CYZONE,19.95,27-12-2022,Constantes 2
44363682,202302,PE,200064310,FRAGANCIAS,ESIKA,21.9,23-01-2023,Nuevas
50012395,202304,PE,210083802,VARIOS,CYZONE,12.9,22-02-2023,Inconstantes
48141730,202302,PE,210099091,BIJOUTERIE,ESIKA,39.9,20-01-2023,Constantes 1
35115986,202306,PE,200102430,FRAGANCIAS,ESIKA,13.3,17-04-2023,Constantes 2
47590043,202306,PE,200077441,MAQUILLAJE,LBEL,48.9,03-04-2023,Nuevas
38933175,202306,PE,200087949,MUESTRAS COSMETICOS,ESIKA,3.5,17-04-2023,Constantes 1
49253273,202303,PE,210102013,COMPLEMENTOS,CYZONE,66.9,08-02-2023,Constantes 2
50388549,202307,PE,200106440,MAQUILLAJE,ESIKA,19.9,12-05-2023,Constantes 1
41941847,202302,PE,200109198,TRATAMIENTO FACIAL,LBEL,100,12-01-2023,Constantes 2
30993470,202302,PE,200105188,CUIDADO PERSONAL,ESIKA,7.38,10-01-2023,Constantes 2
50083268,202305,PE,210100409,CUIDADO PERSONAL,LBEL,15.9,10-03-2023,Inconstantes
49005369,202307,PE,210103771,BIJOUTERIE,ESIKA,44.9,08-05-2023,Constantes 3
49925166,202304,PE,200108176,TRATAMIENTO FACIAL,LBEL,72,24-02-2023,Constantes 2
39685329,202309,PE,200108408,FRAGANCIAS,ESIKA,10,16-06-2023,Inconstantes
47841925,202307,PE,200106488,TRATAMIENTO FACIAL,CYZONE,14,28-04-2023,Constantes 2
49264844,202309,PE,200039855,FRAGANCIAS,CYZONE,28.29,23-06-2023,Constantes 3
46349253,202302,PE,210097034,MAQUILLAJE,CYZONE,18.9,25-01-2023,Nuevas
38099701,202309,PE,200090337,CUIDADO PERSONAL,ESIKA,18.3,30-05-2023,Nuevas
35115986,202307,PE,200091727,FRAGANCIAS,ESIKA,37,08-05-2023,Constantes 3
46349253,202303,PE,200106556,MAQUILLAJE,CYZONE,17.9,17-02-2023,Nuevas
46495217,202305,PE,200102108,MAQUILLAJE,CYZONE,18.9,21-03-2023,Constantes 2
42904414,202301,PE,200072913,FRAGANCIAS,ESIKA,14.95,21-12-2022,Inconstantes
36910046,202309,PE,200103918,MAQUILLAJE,CYZONE,10.81,23-06-2023,Constantes 2
49163312,202304,PE,210102005,COMPLEMENTOS,CYZONE,39.9,01-03-2023,Constantes 2
48255698,202301,PE,200105177,TRATAMIENTO CORPORAL,ESIKA,17.9,29-12-2022,Constantes 2
50321401,202306,PE,200109537,CUIDADO PERSONAL,ESIKA,4.83,20-04-2023,Constantes 2
50023737,202301,PE,200084777,CUIDADO PERSONAL,CYZONE,15.9,26-12-2022,Constantes 2
47423058,202309,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,14.92,24-06-2023,Constantes 2
46495217,202301,PE,200105011,FRAGANCIAS,CYZONE,23.03,27-12-2022,Constantes 3
50713687,202309,PE,200095162,CUIDADO PERSONAL,ESIKA,5.37,07-06-2023,Constantes 3
42445754,202308,PE,200086399,FRAGANCIAS,LBEL,45.9,15-05-2023,Constantes 3
49621140,202307,PE,200105981,MAQUILLAJE,LBEL,10.03,02-05-2023,Inconstantes
36910046,202309,PE,200106360,FRAGANCIAS,CYZONE,45.33,23-06-2023,Inconstantes
36230193,202306,PE,200103449,CUIDADO PERSONAL,CYZONE,7.38,05-04-2023,Constantes 3
35319905,202309,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,15.55,19-06-2023,Constantes 3
50014797,202303,PE,200102820,TRATAMIENTO CORPORAL,ESIKA,12.46,15-02-2023,Constantes 3
49978995,202305,PE,200103717,MAQUILLAJE,ESIKA,34.9,14-03-2023,Nuevas
47030943,202306,PE,200039855,FRAGANCIAS,CYZONE,28.3,07-04-2023,Constantes 1
6766099,202302,PE,200102660,MAQUILLAJE,ESIKA,18.9,19-01-2023,Inconstantes
50242153,202304,PE,210098780,BIJOUTERIE,CYZONE,39.9,13-02-2023,Constantes 2
41599235,202304,PE,200105215,TRATAMIENTO FACIAL,ESIKA,24.02,08-03-2023,Constantes 2
41599235,202304,PE,210100661,COMPLEMENTOS,CYZONE,46.9,08-03-2023,Inconstantes
49860358,202304,PE,210095652,MAQUILLAJE,CYZONE,19.9,01-03-2023,Inconstantes
6766099,202304,PE,200108674,CUIDADO PERSONAL,ESIKA,7.63,01-03-2023,Inconstantes
32375553,202309,PE,200064341,CUIDADO PERSONAL,ESIKA,14.97,07-06-2023,Nuevas
49841213,202305,PE,200105017,FRAGANCIAS,CYZONE,29.9,23-03-2023,Constantes 2
49978995,202307,PE,210099634,COMPLEMENTOS,CYZONE,72.9,25-04-2023,Nuevas
35783148,202301,PE,200095931,FRAGANCIAS,ESIKA,52.9,28-12-2022,Nuevas
49923171,202302,PE,210100260,PROMOCION USUARIOS,LBEL,34.9,10-01-2023,Nuevas
9799877,202309,PE,200110665,MAQUILLAJE,LBEL,26,01-06-2023,Constantes 2
36230193,202306,PE,200103450,CUIDADO PERSONAL,CYZONE,7.38,05-04-2023,Constantes 2
41941847,202304,PE,210099254,BIJOUTERIE,ESIKA,34.9,24-02-2023,Constantes 2
43819615,202309,PE,200094936,FRAGANCIAS,CYZONE,26.9,20-06-2023,Constantes 2
49860358,202304,PE,200101074,MAQUILLAJE,CYZONE,12.18,01-03-2023,Constantes 1
40398864,202303,PE,200105219,TRATAMIENTO FACIAL,ESIKA,26.9,02-02-2023,Constantes 3
48283403,202309,PE,210100065,BIJOUTERIE,ESIKA,54.9,06-06-2023,Constantes 1
44736446,202303,PE,200105335,FRAGANCIAS,LBEL,40.72,03-02-2023,Nuevas
