consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,rolling_segments
49968221,200097067,CUIDADO PERSONAL,ESIKA,30.9,03-03-2023,13,352.9,430.195,661,0.210526316,0.89009498,3674.05,137,120,Constantes 2
50387488,210099606,BIJOUTERIE,CYZONE,39.9,03-03-2023,15,410.8,430.195,661,0.245614035,0.89009498,2409.2,85,74,Inconstantes
50387488,200091709,FRAGANCIAS,CYZONE,39.92,03-03-2023,15,410.8,430.195,661,0.245614035,0.89009498,2409.2,85,74,Inconstantes
49864310,200101225,TRATAMIENTO FACIAL,LBEL,19.43,03-03-2023,28,946,430.195,661,0.473684211,0.89009498,3896.38,149,144,Inconstantes
49754906,200083992,MAQUILLAJE,LBEL,48.9,03-03-2023,5,157.5,430.195,661,0.070175439,0.89009498,9579.65,323,242,Constantes 2
49864310,200101110,TRATAMIENTO FACIAL,LBEL,38.85,03-03-2023,28,946,430.195,661,0.473684211,0.89009498,3896.38,149,144,Inconstantes
50387488,200113733,VARIOS,GENERICA,54.9,03-03-2023,15,410.8,430.195,661,0.245614035,0.89009498,2409.2,85,74,Inconstantes
42909386,200098345,FRAGANCIAS,ESIKA,29.9,03-03-2023,20,795.3,430.195,661,0.333333333,0.89009498,3747.44,102,89,Inconstantes
48341519,400095668,Others,CYZONE,3.3,03-03-2023,17,356.95,430.195,661,0.280701754,0.89009498,9324.74,384,284,Constantes 1
48341519,200098266,MUESTRAS COSMETICOS,ESIKA,1.2,03-03-2023,17,356.95,430.195,661,0.280701754,0.89009498,9324.74,384,284,Constantes 1
50387488,200082687,CUIDADO PERSONAL,ESIKA,17.9,03-03-2023,15,410.8,430.195,661,0.245614035,0.89009498,2409.2,85,74,Inconstantes
50387488,200082688,CUIDADO PERSONAL,ESIKA,21.9,03-03-2023,15,410.8,430.195,661,0.245614035,0.89009498,2409.2,85,74,Inconstantes
3441296,210103488,BIJOUTERIE,ESIKA,39.9,04-07-2023,8,301.2,430.195,538,0.122807018,0.723202171,7206.76,261,194,Nuevas
49588232,200105130,MAQUILLAJE,LBEL,16.9,04-07-2023,31,596.21,430.195,538,0.526315789,0.723202171,12048.73,475,327,Inconstantes
49588232,200105070,MAQUILLAJE,LBEL,39.9,04-07-2023,31,596.21,430.195,538,0.526315789,0.723202171,12048.73,475,327,Inconstantes
50476650,200106558,MAQUILLAJE,CYZONE,9.2,04-07-2023,20,411,430.195,538,0.333333333,0.723202171,1516.25,80,70,Nuevas
46779789,200105035,TRATAMIENTO FACIAL,CYZONE,20.9,04-07-2023,9,258.7,430.195,538,0.140350877,0.723202171,4312.88,152,119,Constantes 3
49588232,200106462,MAQUILLAJE,ESIKA,12.47,04-07-2023,31,596.21,430.195,538,0.526315789,0.723202171,12048.73,475,327,Inconstantes
50349691,200106452,MAQUILLAJE,ESIKA,14.9,04-07-2023,13,452,430.195,538,0.210526316,0.723202171,4795.95,159,126,Constantes 2
50837122,210095652,MAQUILLAJE,CYZONE,19.9,04-07-2023,7,223.85,430.195,538,0.105263158,0.723202171,1646.99,56,53,Inconstantes
50837122,200101369,FRAGANCIAS,LBEL,29.9,04-07-2023,7,223.85,430.195,538,0.105263158,0.723202171,1646.99,56,53,Inconstantes
49588232,200102045,FRAGANCIAS,ESIKA,11.98,04-07-2023,31,596.21,430.195,538,0.526315789,0.723202171,12048.73,475,327,Inconstantes
50476650,200101369,FRAGANCIAS,LBEL,29.9,04-07-2023,20,411,430.195,538,0.333333333,0.723202171,1516.25,80,70,Nuevas
49588232,200106463,MAQUILLAJE,ESIKA,12.47,04-07-2023,31,596.21,430.195,538,0.526315789,0.723202171,12048.73,475,327,Inconstantes
50349691,200110968,MAQUILLAJE,LBEL,33,04-07-2023,13,452,430.195,538,0.210526316,0.723202171,4795.95,159,126,Constantes 2
49588232,210102011,COMPLEMENTOS,CYZONE,22.9,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
49588232,200090346,CUIDADO PERSONAL,ESIKA,19.9,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
48177719,200100053,MAQUILLAJE,ESIKA,24.9,12-06-2023,10,281.3,430.195,560,0.157894737,0.753052917,4474.79,186,133,Inconstantes
49588232,200112478,MAQUILLAJE,ESIKA,15.9,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
50795365,200095663,CUIDADO PERSONAL,CYZONE,9.9,12-06-2023,11,365.4,430.195,560,0.175438596,0.753052917,2773.09,85,73,Nuevas
49588232,200083997,FRAGANCIAS,ESIKA,27.46,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
45680231,200110703,TRATAMIENTO CORPORAL,CYZONE,10,12-06-2023,13,383.94,430.195,560,0.210526316,0.753052917,2895.14,100,79,Constantes 1
48177719,200107184,MAQUILLAJE,CYZONE,15.9,12-06-2023,10,281.3,430.195,560,0.157894737,0.753052917,4474.79,186,133,Inconstantes
50795365,200099047,FRAGANCIAS,ESIKA,63.52,12-06-2023,11,365.4,430.195,560,0.175438596,0.753052917,2773.09,85,73,Nuevas
49588232,200095666,CUIDADO PERSONAL,CYZONE,6.84,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
45697525,200098419,MAQUILLAJE,LBEL,15.96,12-06-2023,3,47.88,430.195,560,0.035087719,0.753052917,2614.95,119,87,Nuevas
48177719,200111352,FRAGANCIAS,ESIKA,56.1,12-06-2023,10,281.3,430.195,560,0.157894737,0.753052917,4474.79,186,133,Inconstantes
49588232,210098523,MAQUILLAJE,CYZONE,16.9,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
49588232,200095159,CUIDADO PERSONAL,ESIKA,7.38,12-06-2023,46,948.76,430.195,560,0.789473684,0.753052917,12048.73,475,327,Inconstantes
50692213,200095374,CUIDADO PERSONAL,ESIKA,6.96,05-07-2023,12,361.9,430.195,537,0.192982456,0.721845319,6500.24,243,167,Inconstantes
50692213,210103503,BIJOUTERIE,ESIKA,39.9,05-07-2023,12,361.9,430.195,537,0.192982456,0.721845319,6500.24,243,167,Inconstantes
11692060,200102721,MAQUILLAJE,ESIKA,17.47,16-01-2023,18,548.25,430.195,707,0.298245614,0.952510176,3201.69,130,102,Nuevas
40764801,200107364,MAQUILLAJE,CYZONE,13.9,16-01-2023,13,383.9,430.195,707,0.210526316,0.952510176,2782.73,82,69,Constantes 1
49864469,200102667,MAQUILLAJE,ESIKA,18.9,17-01-2023,18,546.3,430.195,706,0.298245614,0.951153324,1983.8,67,66,Constantes 3
49470762,200103025,CUIDADO PERSONAL,ESIKA,29.9,09-01-2023,15,402.7,430.195,714,0.245614035,0.962008141,9000.23,341,244,Constantes 1
49434669,200109168,MAQUILLAJE,CYZONE,15.9,03-01-2023,21,481.08,430.195,720,0.350877193,0.970149254,2558.96,112,100,Constantes 2
49740433,210100191,PROMOCION USUARIOS,ESIKA,39.9,11-01-2023,15,340.8,430.195,712,0.245614035,0.959294437,4620.46,171,138,Inconstantes
33529260,210098521,MAQUILLAJE,CYZONE,14.95,17-01-2023,30,679.2,430.195,706,0.50877193,0.951153324,20404.69,757,481,Nuevas
49968221,200104532,FRAGANCIAS,LBEL,59,20-01-2023,27,622.05,430.195,703,0.456140351,0.947082768,3674.05,137,120,Constantes 2
48855490,200095931,FRAGANCIAS,ESIKA,29.9,09-01-2023,14,256.43,430.195,714,0.228070175,0.962008141,899.9,46,42,Constantes 1
49975686,200108088,MAQUILLAJE,ESIKA,25.9,25-01-2023,17,339.72,430.195,698,0.280701754,0.940298507,1910.87,64,40,Constantes 1
44479885,200089509,FRAGANCIAS,ESIKA,37.45,24-01-2023,17,431.93,430.195,699,0.280701754,0.94165536,1311.76,47,41,Constantes 1
46587790,200103449,CUIDADO PERSONAL,CYZONE,11.9,13-01-2023,13,385.9,430.195,710,0.210526316,0.956580733,5454.17,197,150,Constantes 2
50147800,200103027,CUIDADO PERSONAL,ESIKA,22.9,18-01-2023,14,576.5,430.195,705,0.228070175,0.949796472,2395,65,63,Inconstantes
44479885,200102430,FRAGANCIAS,ESIKA,40.5,24-01-2023,17,431.93,430.195,699,0.280701754,0.94165536,1311.76,47,41,Constantes 1
46627121,200089987,MAQUILLAJE,CYZONE,13.5,17-01-2023,20,941.26,430.195,706,0.333333333,0.951153324,1489.4,42,40,Nuevas
33090625,200113891,FRAGANCIAS,ESIKA,52.37,08-06-2023,8,300,430.195,564,0.122807018,0.758480326,3056.31,117,102,Constantes 1
33090625,210100015,BIJOUTERIE,ESIKA,79.9,08-06-2023,8,300,430.195,564,0.122807018,0.758480326,3056.31,117,102,Constantes 1
50015882,200112595,MAQUILLAJE,ESIKA,24.9,08-06-2023,17,449.1,430.195,564,0.280701754,0.758480326,3814.75,112,91,Inconstantes
37789771,210095994,MAQUILLAJE,ESIKA,22.9,08-06-2023,10,343.4,430.195,564,0.157894737,0.758480326,1948.1,58,57,Constantes 1
46289234,210102079,COMPLEMENTOS,ESIKA,44.9,08-06-2023,9,466.4,430.195,564,0.140350877,0.758480326,2984.3,67,62,Nuevas
50015882,200095430,CUIDADO PERSONAL,CYZONE,8.41,08-06-2023,17,449.1,430.195,564,0.280701754,0.758480326,3814.75,112,91,Inconstantes
3441296,200095465,CUIDADO PERSONAL,ESIKA,11.9,08-06-2023,16,385.9,430.195,564,0.263157895,0.758480326,7206.76,261,194,Nuevas
49819226,200093883,FRAGANCIAS,ESIKA,17.45,08-06-2023,10,181.5,430.195,564,0.157894737,0.758480326,1084.45,49,45,Constantes 1
37789771,210102010,COMPLEMENTOS,CYZONE,89.9,08-06-2023,10,343.4,430.195,564,0.157894737,0.758480326,1948.1,58,57,Constantes 1
50507157,210099069,BIJOUTERIE,ESIKA,74.9,08-06-2023,26,683.7,430.195,564,0.438596491,0.758480326,5865.44,225,170,Constantes 2
46289234,200113795,MAQUILLAJE,CYZONE,22.9,08-06-2023,9,466.4,430.195,564,0.140350877,0.758480326,2984.3,67,62,Nuevas
49819226,200106450,MAQUILLAJE,ESIKA,18.45,08-06-2023,10,181.5,430.195,564,0.157894737,0.758480326,1084.45,49,45,Constantes 1
46289234,200074842,TRATAMIENTO FACIAL,LBEL,54,08-06-2023,9,466.4,430.195,564,0.140350877,0.758480326,2984.3,67,62,Nuevas
49819226,200082687,CUIDADO PERSONAL,ESIKA,17.45,08-06-2023,10,181.5,430.195,564,0.157894737,0.758480326,1084.45,49,45,Constantes 1
47257492,200103450,CUIDADO PERSONAL,CYZONE,7.63,15-02-2023,19,437.39,430.195,677,0.315789474,0.911804613,1844.69,71,66,Nuevas
49961014,200105190,CUIDADO PERSONAL,ESIKA,7.38,08-04-2023,12,255.5,430.195,625,0.192982456,0.841248304,7645.06,353,236,Constantes 3
49931050,200091269,CUIDADO PERSONAL,LBEL,48,02-03-2023,12,406,430.195,662,0.192982456,0.891451832,2597.89,94,85,Nuevas
49931050,200083916,FRAGANCIAS,LBEL,31.24,09-02-2023,16,435.7,430.195,683,0.263157895,0.919945726,2597.89,94,85,Nuevas
49086741,200095864,FRAGANCIAS,LBEL,64.37,12-04-2023,26,632.7,430.195,621,0.438596491,0.835820896,2276.26,85,74,Constantes 1
41317310,210102311,BIJOUTERIE,ESIKA,47.9,31-01-2023,18,397.06,430.195,692,0.298245614,0.932157395,6238.5,260,177,Inconstantes
50366901,200088259,FRAGANCIAS,ESIKA,48.9,14-04-2023,18,457.2,430.195,619,0.298245614,0.833107191,3583.24,130,96,Constantes 1
49931050,200086399,FRAGANCIAS,LBEL,31.24,09-02-2023,16,435.7,430.195,683,0.263157895,0.919945726,2597.89,94,85,Nuevas
50291766,200109258,TRATAMIENTO CORPORAL,ESIKA,18.39,10-02-2023,10,406.3,430.195,682,0.157894737,0.918588874,2607.69,100,89,Nuevas
47948835,200098555,FRAGANCIAS,ESIKA,73.9,21-02-2023,31,683,430.195,671,0.526315789,0.903663501,8933.47,357,234,Constantes 1
42909386,200103448,CUIDADO PERSONAL,ESIKA,7.38,17-02-2023,6,105.84,430.195,675,0.087719298,0.909090909,3747.44,102,89,Inconstantes
50147800,200102764,MAQUILLAJE,ESIKA,25.9,22-03-2023,16,416.56,430.195,642,0.263157895,0.86431479,2395,65,63,Inconstantes
40764801,210100864,RELOJES,ESIKA,129.9,05-04-2023,12,573.23,430.195,628,0.192982456,0.84531886,2782.73,82,69,Constantes 1
50438384,210098464,MAQUILLAJE,CYZONE,15.9,11-04-2023,15,387.8,430.195,622,0.245614035,0.837177748,1589.7,55,47,Constantes 3
49599102,200106279,FRAGANCIAS,ESIKA,18.16,10-04-2023,8,231.3,430.195,623,0.122807018,0.8385346,2461.9,68,61,Constantes 3
12221789,200107649,MAQUILLAJE,LBEL,19.95,17-03-2023,16,551.44,430.195,647,0.263157895,0.87109905,6434.14,218,166,Constantes 2
50438384,200113734,VARIOS,GENERICA,54.9,21-03-2023,4,149.6,430.195,643,0.052631579,0.865671642,1589.7,55,47,Constantes 3
42670251,200098673,FRAGANCIAS,ESIKA,39.9,07-04-2023,18,446.45,430.195,626,0.298245614,0.842605156,8105.94,383,247,Inconstantes
45325695,200110649,MAQUILLAJE,ESIKA,22.9,13-04-2023,8,247.6,430.195,620,0.122807018,0.834464043,10254.43,429,274,Inconstantes
46587790,200101481,FRAGANCIAS,CYZONE,24.95,26-12-2022,21,517.98,430.195,728,0.350877193,0.981004071,5454.17,197,150,Constantes 2
44479885,200102351,MAQUILLAJE,ESIKA,22.9,16-02-2023,11,365.2,430.195,676,0.175438596,0.910447761,1311.76,47,41,Constantes 1
46779789,200107337,TRATAMIENTO FACIAL,CYZONE,31.9,02-03-2023,17,618.68,430.195,662,0.280701754,0.891451832,4312.88,152,119,Constantes 3
49470762,210102331,BIJOUTERIE,ESIKA,34.9,19-12-2022,15,578.6,430.195,735,0.245614035,0.990502035,9000.23,341,244,Constantes 1
44479885,210103623,BIJOUTERIE,ESIKA,39.9,16-02-2023,11,365.2,430.195,676,0.175438596,0.910447761,1311.76,47,41,Constantes 1
50405737,200097066,CUIDADO PERSONAL,ESIKA,32.9,28-03-2023,21,397,430.195,636,0.350877193,0.856173677,2209.1,82,72,Constantes 2
49703155,200082678,FRAGANCIAS,ESIKA,19.9,03-05-2023,11,393.9,430.195,600,0.175438596,0.807327001,4127.97,136,111,Constantes 3
50310043,200105188,CUIDADO PERSONAL,ESIKA,7.63,03-05-2023,8,179.59,430.195,600,0.122807018,0.807327001,1137.89,42,39,Constantes 3
49086741,200087949,MUESTRAS COSMETICOS,ESIKA,2.6,03-05-2023,22,434.31,430.195,600,0.368421053,0.807327001,2276.26,85,74,Constantes 1
50034054,210102576,COMPLEMENTOS,CYZONE,59.9,03-05-2023,9,288.4,430.195,600,0.140350877,0.807327001,2440.17,80,69,Constantes 3
49086741,210097364,COMPLEMENTOS,CYZONE,32.9,03-05-2023,22,434.31,430.195,600,0.368421053,0.807327001,2276.26,85,74,Constantes 1
50368645,200093883,FRAGANCIAS,ESIKA,27.59,03-05-2023,21,540.35,430.195,600,0.350877193,0.807327001,9109.95,482,280,Nuevas
50172864,210103464,BIJOUTERIE,ESIKA,54.9,03-05-2023,20,549.5,430.195,600,0.333333333,0.807327001,2325.6,94,88,Constantes 2
49086741,200064341,CUIDADO PERSONAL,ESIKA,14.97,03-05-2023,22,434.31,430.195,600,0.368421053,0.807327001,2276.26,85,74,Constantes 1
50368645,200106441,MAQUILLAJE,ESIKA,14.64,03-05-2023,21,540.35,430.195,600,0.350877193,0.807327001,9109.95,482,280,Nuevas
49703155,210102576,COMPLEMENTOS,CYZONE,59.9,03-05-2023,11,393.9,430.195,600,0.175438596,0.807327001,4127.97,136,111,Constantes 3
50432777,200103028,CUIDADO PERSONAL,ESIKA,14.98,03-05-2023,18,338.24,430.195,600,0.298245614,0.807327001,4997.43,199,155,Nuevas
50368645,210103622,BIJOUTERIE,ESIKA,39.9,03-05-2023,21,540.35,430.195,600,0.350877193,0.807327001,9109.95,482,280,Nuevas
50172864,200110691,FRAGANCIAS,ESIKA,26.9,03-05-2023,20,549.5,430.195,600,0.333333333,0.807327001,2325.6,94,88,Constantes 2
50368645,210097089,CUIDADO PERSONAL,LBEL,12.9,03-05-2023,21,540.35,430.195,600,0.350877193,0.807327001,9109.95,482,280,Nuevas
50034054,200090346,CUIDADO PERSONAL,ESIKA,23.9,03-05-2023,9,288.4,430.195,600,0.140350877,0.807327001,2440.17,80,69,Constantes 3
50368645,200102282,MAQUILLAJE,ESIKA,15.29,03-05-2023,21,540.35,430.195,600,0.350877193,0.807327001,9109.95,482,280,Nuevas
49086741,200089510,CUIDADO PERSONAL,CYZONE,27.9,03-05-2023,22,434.31,430.195,600,0.368421053,0.807327001,2276.26,85,74,Constantes 1
45680231,200091727,FRAGANCIAS,ESIKA,46.9,28-02-2023,11,381.3,430.195,664,0.175438596,0.894165536,2895.14,100,79,Constantes 1
49588232,200089509,FRAGANCIAS,ESIKA,47.9,28-02-2023,16,406.4,430.195,664,0.263157895,0.894165536,12048.73,475,327,Inconstantes
49401760,200104873,CUIDADO PERSONAL,ESIKA,13.95,28-02-2023,15,381.9,430.195,664,0.245614035,0.894165536,4609.07,191,155,Constantes 3
48177719,210100529,MAQUILLAJE,CYZONE,29.9,28-02-2023,11,270.09,430.195,664,0.175438596,0.894165536,4474.79,186,133,Inconstantes
48177719,200106440,MAQUILLAJE,ESIKA,19.9,28-02-2023,11,270.09,430.195,664,0.175438596,0.894165536,4474.79,186,133,Inconstantes
50349691,200090337,CUIDADO PERSONAL,ESIKA,23.9,28-02-2023,9,337.2,430.195,664,0.140350877,0.894165536,4795.95,159,126,Constantes 2
50349691,200097947,FRAGANCIAS,CYZONE,39.9,28-02-2023,9,337.2,430.195,664,0.140350877,0.894165536,4795.95,159,126,Constantes 2
45869830,200088593,TRATAMIENTO CORPORAL,ESIKA,20.9,28-02-2023,12,253.8,430.195,664,0.192982456,0.894165536,7292.2,285,203,Inconstantes
3441296,200108911,MAQUILLAJE,ESIKA,28.9,28-02-2023,7,261.45,430.195,664,0.105263158,0.894165536,7206.76,261,194,Nuevas
50391108,200113733,VARIOS,GENERICA,54.9,28-02-2023,13,435.3,430.195,664,0.210526316,0.894165536,3809.5,116,112,Constantes 3
30803868,200108507,CUIDADO PERSONAL,ESIKA,14.9,28-02-2023,20,421.82,430.195,664,0.333333333,0.894165536,3890.96,156,125,Nuevas
30803868,210099817,ACCESORIOS COSMETICOS,ESIKA,14.9,28-02-2023,20,421.82,430.195,664,0.333333333,0.894165536,3890.96,156,125,Nuevas
30803868,200097066,CUIDADO PERSONAL,ESIKA,30.9,28-02-2023,20,421.82,430.195,664,0.333333333,0.894165536,3890.96,156,125,Nuevas
49401760,200105136,MAQUILLAJE,LBEL,17.9,28-02-2023,15,381.9,430.195,664,0.245614035,0.894165536,4609.07,191,155,Constantes 3
33529260,200106447,MAQUILLAJE,ESIKA,19.9,28-02-2023,16,417.15,430.195,664,0.263157895,0.894165536,20404.69,757,481,Nuevas
50391108,200110334,MAQUILLAJE,ESIKA,21.9,28-02-2023,13,435.3,430.195,664,0.210526316,0.894165536,3809.5,116,112,Constantes 3
44196425,200098097,MAQUILLAJE,ESIKA,8.9,28-02-2023,10,370.1,430.195,664,0.157894737,0.894165536,5949.54,225,192,Constantes 2
48177719,210095652,MAQUILLAJE,CYZONE,19.9,28-02-2023,11,270.09,430.195,664,0.175438596,0.894165536,4474.79,186,133,Inconstantes
12221789,200108408,FRAGANCIAS,ESIKA,10,09-06-2023,10,413.13,430.195,563,0.157894737,0.757123474,6434.14,218,166,Constantes 2
49740433,200102433,FRAGANCIAS,ESIKA,19.64,09-06-2023,14,416.9,430.195,563,0.228070175,0.757123474,4620.46,171,138,Inconstantes
50680312,200111352,FRAGANCIAS,ESIKA,89.9,09-06-2023,9,415.1,430.195,563,0.140350877,0.757123474,1875.36,75,66,Nuevas
12221789,200105335,FRAGANCIAS,LBEL,29.9,09-06-2023,10,413.13,430.195,563,0.157894737,0.757123474,6434.14,218,166,Constantes 2
49961014,200107324,TRATAMIENTO FACIAL,CYZONE,27.45,09-06-2023,28,514.06,430.195,563,0.473684211,0.757123474,7645.06,353,236,Constantes 3
48341519,200109537,CUIDADO PERSONAL,ESIKA,7.38,09-06-2023,17,290.92,430.195,563,0.280701754,0.757123474,9324.74,384,284,Constantes 1
12221789,210102599,COMPLEMENTOS,CYZONE,64.9,09-06-2023,10,413.13,430.195,563,0.157894737,0.757123474,6434.14,218,166,Constantes 2
46779789,200108408,FRAGANCIAS,ESIKA,37.26,09-06-2023,13,375.25,430.195,563,0.210526316,0.757123474,4312.88,152,119,Constantes 3
30803868,200089498,TRATAMIENTO CORPORAL,ESIKA,52.9,09-06-2023,24,537.65,430.195,563,0.403508772,0.757123474,3890.96,156,125,Nuevas
50432777,200090364,TRATAMIENTO CORPORAL,ESIKA,34.9,09-06-2023,17,519.5,430.195,563,0.280701754,0.757123474,4997.43,199,155,Nuevas
47412552,200099047,FRAGANCIAS,ESIKA,44.44,09-06-2023,15,411.8,430.195,563,0.245614035,0.757123474,6237.55,253,170,Constantes 2
49961014,200106453,MAQUILLAJE,ESIKA,21.9,09-06-2023,28,514.06,430.195,563,0.473684211,0.757123474,7645.06,353,236,Constantes 3
49961014,200102109,MAQUILLAJE,CYZONE,10.82,09-06-2023,28,514.06,430.195,563,0.473684211,0.757123474,7645.06,353,236,Constantes 3
49961014,200102109,MAQUILLAJE,CYZONE,10.81,09-06-2023,28,514.06,430.195,563,0.473684211,0.757123474,7645.06,353,236,Constantes 3
50680312,200105207,FRAGANCIAS,LBEL,43.73,09-06-2023,9,415.1,430.195,563,0.140350877,0.757123474,1875.36,75,66,Nuevas
48341519,200090346,CUIDADO PERSONAL,ESIKA,19.9,09-06-2023,17,290.92,430.195,563,0.280701754,0.757123474,9324.74,384,284,Constantes 1
30803868,200103448,CUIDADO PERSONAL,ESIKA,5.1,09-06-2023,24,537.65,430.195,563,0.403508772,0.757123474,3890.96,156,125,Nuevas
48341519,200108091,MAQUILLAJE,ESIKA,21.45,09-06-2023,17,290.92,430.195,563,0.280701754,0.757123474,9324.74,384,284,Constantes 1
45494314,210103537,BIJOUTERIE,ESIKA,64.9,09-06-2023,4,201.6,430.195,563,0.052631579,0.757123474,6437.58,204,165,Constantes 3
4623541,210101387,BIJOUTERIE,ESIKA,74.9,26-05-2023,16,301,430.195,577,0.263157895,0.776119403,4624.35,181,151,Inconstantes
48433154,200103022,CUIDADO PERSONAL,ESIKA,15.9,26-05-2023,13,439.88,430.195,577,0.210526316,0.776119403,12139.58,470,285,Constantes 3
48433154,210099104,BIJOUTERIE,ESIKA,79.9,26-05-2023,13,439.88,430.195,577,0.210526316,0.776119403,12139.58,470,285,Constantes 3
48433154,200086432,FRAGANCIAS,ESIKA,27.94,26-05-2023,13,439.88,430.195,577,0.210526316,0.776119403,12139.58,470,285,Constantes 3
50291766,200106488,TRATAMIENTO FACIAL,CYZONE,11.88,26-05-2023,17,397.4,430.195,577,0.280701754,0.776119403,2607.69,100,89,Nuevas
48341519,200106573,MAQUILLAJE,CYZONE,12.9,26-05-2023,9,246.2,430.195,577,0.140350877,0.776119403,9324.74,384,284,Constantes 1
46941012,210103672,VARIOS,CYZONE,22.9,26-05-2023,9,314.7,430.195,577,0.140350877,0.776119403,1674,48,46,Constantes 2
48433154,200106346,FRAGANCIAS,ESIKA,46.9,26-05-2023,13,439.88,430.195,577,0.210526316,0.776119403,12139.58,470,285,Constantes 3
50513580,200086172,FRAGANCIAS,CYZONE,29.9,26-05-2023,6,125.57,430.195,577,0.087719298,0.776119403,1088.67,52,45,Constantes 1
8351554,200108807,CUIDADO PERSONAL,ESIKA,11.9,26-05-2023,14,364.9,430.195,577,0.228070175,0.776119403,15202.7,478,309,Constantes 3
50491358,200105041,FRAGANCIAS,ESIKA,19.9,26-05-2023,15,216.9,430.195,577,0.245614035,0.776119403,2643.23,88,82,Inconstantes
48433154,200083997,FRAGANCIAS,ESIKA,43.9,26-05-2023,13,439.88,430.195,577,0.210526316,0.776119403,12139.58,470,285,Constantes 3
50491358,200109611,MAQUILLAJE,CYZONE,12.45,26-05-2023,15,216.9,430.195,577,0.245614035,0.776119403,2643.23,88,82,Inconstantes
4623541,200064341,CUIDADO PERSONAL,ESIKA,21.9,26-05-2023,16,301,430.195,577,0.263157895,0.776119403,4624.35,181,151,Inconstantes
50491358,200095162,CUIDADO PERSONAL,ESIKA,5.1,26-05-2023,15,216.9,430.195,577,0.245614035,0.776119403,2643.23,88,82,Inconstantes
36649356,200105335,FRAGANCIAS,LBEL,69,24-05-2023,16,553,430.195,579,0.263157895,0.778833107,9730.2,272,165,Inconstantes
36649356,210102607,COMPLEMENTOS,CYZONE,46.9,24-05-2023,16,553,430.195,579,0.263157895,0.778833107,9730.2,272,165,Inconstantes
50368645,200103449,CUIDADO PERSONAL,CYZONE,5.1,24-05-2023,20,411.5,430.195,579,0.333333333,0.778833107,9109.95,482,280,Nuevas
38304471,200095159,CUIDADO PERSONAL,ESIKA,5,24-05-2023,3,92.8,430.195,579,0.035087719,0.778833107,3390.72,107,99,Inconstantes
50368645,210104344,BIJOUTERIE,ESIKA,39.9,24-05-2023,20,411.5,430.195,579,0.333333333,0.778833107,9109.95,482,280,Nuevas
49740433,200111352,FRAGANCIAS,ESIKA,44.9,24-05-2023,11,387,430.195,579,0.175438596,0.778833107,4620.46,171,138,Inconstantes
36649356,200108160,FRAGANCIAS,LBEL,14.98,24-05-2023,16,553,430.195,579,0.263157895,0.778833107,9730.2,272,165,Inconstantes
36649356,210092742,MAQUILLAJE,ESIKA,26.9,24-05-2023,16,553,430.195,579,0.263157895,0.778833107,9730.2,272,165,Inconstantes
36649356,200111180,FRAGANCIAS,CYZONE,36.9,24-05-2023,16,553,430.195,579,0.263157895,0.778833107,9730.2,272,165,Inconstantes
49740433,210102602,COMPLEMENTOS,CYZONE,59.9,24-05-2023,11,387,430.195,579,0.175438596,0.778833107,4620.46,171,138,Inconstantes
50368645,200110338,MAQUILLAJE,ESIKA,25.9,24-05-2023,20,411.5,430.195,579,0.333333333,0.778833107,9109.95,482,280,Nuevas
49588232,200111352,FRAGANCIAS,ESIKA,44.9,24-05-2023,33,855.8,430.195,579,0.561403509,0.778833107,12048.73,475,327,Inconstantes
50529959,200109537,CUIDADO PERSONAL,ESIKA,11.9,24-05-2023,10,241,430.195,579,0.157894737,0.778833107,2226.14,79,70,Nuevas
49086741,210095161,TRATAMIENTO FACIAL,LBEL,9.9,24-05-2023,5,190.5,430.195,579,0.070175439,0.778833107,2276.26,85,74,Constantes 1
49086741,200102846,TRATAMIENTO CORPORAL,ESIKA,12.9,24-05-2023,5,190.5,430.195,579,0.070175439,0.778833107,2276.26,85,74,Constantes 1
44045680,200108807,CUIDADO PERSONAL,ESIKA,7.63,24-05-2023,7,153.49,430.195,579,0.105263158,0.778833107,4409.45,131,103,Nuevas
50529959,200064310,FRAGANCIAS,ESIKA,22.9,24-05-2023,10,241,430.195,579,0.157894737,0.778833107,2226.14,79,70,Nuevas
46114531,200110962,MAQUILLAJE,LBEL,32,24-05-2023,10,419.5,430.195,579,0.157894737,0.778833107,6815.04,161,143,Constantes 2
49740433,200105034,TRATAMIENTO FACIAL,CYZONE,20.9,24-05-2023,11,387,430.195,579,0.175438596,0.778833107,4620.46,171,138,Inconstantes
49588232,200091759,FRAGANCIAS,LBEL,24.95,24-05-2023,33,855.8,430.195,579,0.561403509,0.778833107,12048.73,475,327,Inconstantes
