consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,normalized_f,normalized_r,combined_score,bundle_id,is_anchor,category_score,business_score,score
52208297,200094217,FRAGANCIAS,ESIKA,49.95,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_4,1,,,
52208297,200086399,FRAGANCIAS,LBEL,42.68,2024-08-16,20,463.6,430.195,129,0.3333333333333333,0.16824966078697423,3490.71,148,124,0.3333333333333333,0.16824966078697423,0.24253731343283583,52208297_Bundle_4,0,1.0,0.9998755120944687,0.9999626536283406
52208777,210104319,MAQUILLAJE,CYZONE,12.21,2024-06-28,19,558.1,430.195,178,0.3157894736842105,0.23473541383989144,2711.7999999999997,96,84,0.3157894736842105,0.23473541383989144,0.27120974076983506,52208777_Bundle_1,1,,,
52208777,210100499,MAQUILLAJE,CYZONE,7.9,2024-05-21,12,385.54999999999995,430.195,216,0.19298245614035087,0.2862957937584803,2711.7999999999997,96,84,0.19298245614035087,0.2862957937584803,0.24430479183032205,52208777_Bundle_1,0,1.0,0.9692353591041541,0.9907706077312461
52208777,200113299,MAQUILLAJE,ESIKA,29.9,2024-09-06,15,426.59999999999997,430.195,108,0.24561403508771928,0.13975576662143827,2711.7999999999997,96,84,0.24561403508771928,0.13975576662143827,0.18739198743126473,52208777_Bundle_1,0,1.0,0.9565653495628171,0.9869696048688451
52208777,200117170,MAQUILLAJE,CYZONE,11.3,2024-08-09,16,458.20000000000005,430.195,136,0.2631578947368421,0.17774762550881953,2711.7999999999997,96,84,0.2631578947368421,0.17774762550881953,0.2161822466614297,52208777_Bundle_1,0,1.0,0.9024168131888382,0.9707250439566514
52208777,200113967,MAQUILLAJE,ESIKA,29.9,2024-05-21,12,385.54999999999995,430.195,216,0.19298245614035087,0.2862957937584803,2711.7999999999997,96,84,0.19298245614035087,0.2862957937584803,0.24430479183032205,52208777_Bundle_1,0,1.0,0.8953422651937206,0.9686026795581162
52208777,210104319,MAQUILLAJE,CYZONE,12.21,2024-06-28,19,558.1,430.195,178,0.3157894736842105,0.23473541383989144,2711.7999999999997,96,84,0.3157894736842105,0.23473541383989144,0.27120974076983506,52208777_Bundle_2,1,,,
52208777,200115274,MAQUILLAJE,CYZONE,23.34,2024-08-09,16,458.20000000000005,430.195,136,0.2631578947368421,0.17774762550881953,2711.7999999999997,96,84,0.2631578947368421,0.17774762550881953,0.2161822466614297,52208777_Bundle_2,0,1.0,0.9890434130873512,0.9967130239262053
52208777,200109566,MAQUILLAJE,CYZONE,14.95,2024-07-18,18,460.34999999999997,430.195,158,0.2982456140350877,0.20759837177747625,2711.7999999999997,96,84,0.2982456140350877,0.20759837177747625,0.24838963079340143,52208777_Bundle_2,0,1.0,0.9849862661789343,0.9954958798536802
52208777,200115399,MAQUILLAJE,CYZONE,17.9,2024-06-10,16,423.0,430.195,196,0.2631578947368421,0.2591587516960651,2711.7999999999997,96,84,0.2631578947368421,0.2591587516960651,0.26095836606441475,52208777_Bundle_2,0,1.0,0.9682814532041293,0.9904844359612388
52208777,200109583,MAQUILLAJE,ESIKA,25.9,2024-05-21,12,385.54999999999995,430.195,216,0.19298245614035087,0.2862957937584803,2711.7999999999997,96,84,0.19298245614035087,0.2862957937584803,0.24430479183032205,52208777_Bundle_2,0,1.0,0.8881528601872393,0.9664458580561717
52208777,210104319,MAQUILLAJE,CYZONE,12.21,2024-06-28,19,558.1,430.195,178,0.3157894736842105,0.23473541383989144,2711.7999999999997,96,84,0.3157894736842105,0.23473541383989144,0.27120974076983506,52208777_Bundle_3,1,,,
52208777,200109890,MAQUILLAJE,CYZONE,13.95,2024-05-21,12,385.54999999999995,430.195,216,0.19298245614035087,0.2862957937584803,2711.7999999999997,96,84,0.19298245614035087,0.2862957937584803,0.24430479183032205,52208777_Bundle_3,0,1.0,0.9606840676315659,0.9882052202894698
52208777,200114203,MAQUILLAJE,CYZONE,11.3,2024-08-09,16,458.20000000000005,430.195,136,0.2631578947368421,0.17774762550881953,2711.7999999999997,96,84,0.2631578947368421,0.17774762550881953,0.2161822466614297,52208777_Bundle_3,0,1.0,0.9365230359962018,0.9809569107988605
