,consultant_id,Composite_key,offer_id,recency,frequency,frequency_normalized,recency_normalized
45,10961556,SET VARIABLE|FIJO|P0216059001|0|0|1.0|SET VARIABLE|VARIABLE|P0194067000|1|0|1.0,"[3283, 3283]",0.0014084507042253522,1,0.0,0.11254660314830178
46,10961556,VOLUMEN|FIJO|200044012|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200109874|1|0|2.0,"[1189, 1189, 1189]",0.0014970059880239524,1,0.0,0.23127091405424482
47,10961556,VOLUMEN|FIJO|200096670|1|0|1.0|SET FIJO|FIJO|200046326|0|0|1.0|SET FIJO|FIJO|200056258|0|0|1.0|SET FIJO|FIJO|200056246|1|0|1.0|VOLUMEN|FIJO|200082170|1|0|1.0|VOLUMEN|FIJO|200104065|1|0|1.0,"[1207, 1207, 1207]",0.001419532934373048,1,0.0,0.12740432909245425
48,10961556,VOLUMEN|FIJO|200108516|1|0|2.0,[2596],0.001451378809869376,1,0.0,0.17009946213608806
49,10961556,VOLUMEN|VARIABLE|200017521|1|0|3.0,[1156],0.0013623978201634877,1,0.0,0.050804415771758205
50,10961556,VOLUMEN|VARIABLE|200038319|1|0|1.0|VOLUMEN|VARIABLE|200038319|1|0|1.0|VOLUMEN|VARIABLE|200110157|1|0|1.0|VOLUMEN|VARIABLE|200088336|1|0|1.0|VOLUMEN|VARIABLE|200088336|1|0|1.0|VOLUMEN|VARIABLE|200092176|1|0|1.0|VOLUMEN|VARIABLE|200050748|1|0|1.0|VOLUMEN|VARIABLE|200050748|1|0|1.0|VOLUMEN|VARIABLE|200109443|1|0|1.0|VOLUMEN|VARIABLE|200109443|1|0|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|1.0|VOLUMEN|VARIABLE|200011773|1|0|1.0|VOLUMEN|VARIABLE|200103327|1|1|1.0|VOLUMEN|VARIABLE|200060588|1|0|1.0|VOLUMEN|VARIABLE|200084783|1|0|1.0|VOLUMEN|VARIABLE|200010080|1|0|1.0|VOLUMEN|VARIABLE|P0289058009|1|0|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|1.0|VOLUMEN|VARIABLE|200073712|1|0|1.0|VOLUMEN|VARIABLE|200084602|1|0|1.0|VOLUMEN|VARIABLE|200103949|1|1|1.0|VOLUMEN|VARIABLE|200092360|1|0|1.0|VOLUMEN|VARIABLE|200106290|1|0|1.0|VOLUMEN|VARIABLE|P0292107001|1|0|1.0|VOLUMEN|VARIABLE|200037734|1|0|1.0|VOLUMEN|VARIABLE|P0292082007|1|0|1.0|VOLUMEN|VARIABLE|200056155|1|0|1.0|VOLUMEN|VARIABLE|P0210085000|1|0|1.0|VOLUMEN|VARIABLE|P0292139009|1|0|1.0|VOLUMEN|VARIABLE|200043487|1|1|1.0|VOLUMEN|VARIABLE|P0210060001|1|0|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200109465|1|1|1.0|VOLUMEN|VARIABLE|200106274|1|0|1.0|VOLUMEN|VARIABLE|200043493|1|1|1.0|VOLUMEN|VARIABLE|200058349|1|0|1.0|VOLUMEN|VARIABLE|200058349|1|0|1.0|VOLUMEN|VARIABLE|200012014|1|0|1.0|VOLUMEN|VARIABLE|210096372|1|1|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|1.0|VOLUMEN|VARIABLE|200056121|1|0|1.0|VOLUMEN|VARIABLE|200113673|1|1|1.0|VOLUMEN|VARIABLE|200113673|1|1|1.0|VOLUMEN|VARIABLE|200113673|1|1|1.0,"[1208, 1208, 1208]",0.0015370525112682236,1,0.0,0.284960492726569
51,10961556,VOLUMEN|VARIABLE|200045540|1|0|1.0|VOLUMEN|VARIABLE|200056621|1|0|1.0,"[1155, 1155]",0.0013623978201634877,1,0.0,0.050804415771758205
52,10961556,VOLUMEN|VARIABLE|200045540|1|0|3.0|VOLUMEN|VARIABLE|200017521|1|0|3.0,"[1967, 1967]",0.001557632398753894,1,0.0,0.3125515393073115
53,10961556,VOLUMEN|VARIABLE|200098820|1|0|5.0|VOLUMEN|VARIABLE|200043493|1|0|5.0|VOLUMEN|VARIABLE|200058353|1|0|5.0|VOLUMEN|VARIABLE|200072538|1|0|5.0|VOLUMEN|VARIABLE|200059112|1|0|5.0|VOLUMEN|VARIABLE|200043487|1|0|5.0|VOLUMEN|VARIABLE|200067116|1|0|5.0,"[1154, 1154, 1154, 1154, 1154, 1154, 1154]",0.0013623978201634877,1,0.0,0.050804415771758205
54,10961556,VOLUMEN|VARIABLE|P0197143004|1|0|1.0,[738],0.0014970059880239522,1,0.0,0.23127091405424482
