CODPAIS,ANIOCAMPANA,CODEBELISTA,CODVENTA,CODPRODUCTOSAP,ID_OFERTA,COD_CATALOGO,ID_MACROESTRATEGIA,ID_TIPO_SUBESTRATEGIA,DES_TIPO_SUBESTRATEGIA,DES_TIPO_ESTRATEGIA,ID_TIPO_GRUPO,ID_GRUPO,DES_TIPO_GRUPO,ID_SUB_GRUPO,NUM_PAGINA,PRECIO_OFERTA,ES_GRATIS,ES_PADRE,ES_GRUPO_PADRE,FACTOR_CUADRE,FACTOR_REPETICION,COD_TIPO_OFERTA,COD_TIPO_PROFIT,ID_SUBESTRATEGIA,CODCUC,FECHAPROCESO,COMPOSITE_PRIMARY_KEY
PE,202304,50020096,3925,200094840,39,13,19,999,VOLUMEN,VOLUMEN,2,374746,VARIABLE,374746,58,19.9,0,1,1,1,1,300,1,34,P0210111001,2023-02-21,999|2|1|0|1|P0210111001|
PE,202309,35545956,37851,200102371,1152,24,488,3,SET VARIABLE,SET,1,401597,FIJO,401597,41,10,0,1,1,1,1,429,1,1095,200099469,2023-05-29,3|1|1|0|1|200099469|
PE,202302,50180387,35521,210099696,662,10,153,2,SET FIJO,SET,1,365316,FIJO,365316,40,1.24,0,0,1,1,1,34,1,637,XXXXXXXXX,2023-01-17,2|1|1|0|0|XXXXXXXXX|
PE,202303,35545956,12178,200088035,549,9,1547,1,INDIVIDUAL,INDIVIDUAL,2,369248,VARIABLE,369248,62,46,0,1,1,1,1,300,1,509,P0280076000,2023-01-24,1|2|1|0|1|P0280076000|
PE,202301,10961556,9194,200100334,5,35,3,1,INDIVIDUAL,INDIVIDUAL,2,362604,VARIABLE,362604,155,7.5,0,1,1,1,1,45,2,5,P0292127008,2022-12-27,1|2|1|0|1|P0292127008|
PE,202305,43985620,121609,200095465,4550,45,461,993,993,OTRO,2,383191,VARIABLE,383191,1,5.1,0,1,1,7,1,422,1,3663,200092176,2023-03-14,993|2|1|0|1|200092176|
PE,202302,10961556,9861,210095652,512,10,1052,1,INDIVIDUAL,INDIVIDUAL,1,365163,FIJO,365163,10,18.9,0,1,1,1,1,300,1,487,P0132056004,2023-01-20,1|1|1|0|1|P0132056004|
PE,202302,49946996,9861,210095652,512,10,1052,1,INDIVIDUAL,INDIVIDUAL,1,365163,FIJO,365163,10,18.9,0,1,1,1,1,300,1,487,P0132056004,2023-01-24,1|1|1|0|1|P0132056004|
PE,202305,50180387,18119,200109677,149,10,328,1,INDIVIDUAL,INDIVIDUAL,2,379299,VARIABLE,379299,24,25.9,0,1,1,1,1,300,1,142,P0132059003,2023-03-21,1|2|1|0|1|P0132059003|
PE,202302,20541199,35239,210099079,761,13,883,1,INDIVIDUAL,INDIVIDUAL,1,365422,FIJO,365422,81,54.9,0,1,1,1,1,5,1,734,XXXXXXXXX,2023-01-26,1|1|1|0|1|XXXXXXXXX|
PE,202303,50180387,4745,200106556,643,10,295,1,INDIVIDUAL,INDIVIDUAL,1,369372,FIJO,369372,53,17.9,0,1,1,1,1,300,1,602,200054026,2023-02-10,1|1|1|0|1|200054026|
PE,202302,10961556,37531,200082678,1092,24,216,2,SET FIJO,SET,1,365782,FIJO,365782,18,9.95,0,1,1,1,1,425,1,1057,200056740,2023-01-20,2|1|1|0|1|200056740|
PE,202304,10961556,20465,200112295,712,10,1460,1,INDIVIDUAL,INDIVIDUAL,2,374397,VARIABLE,374397,28,10.5,0,1,1,1,1,300,1,661,P0197145001,2023-03-03,1|2|1|0|1|P0197145001|
PE,202303,50180387,37906,210101982,692,10,1400,1,INDIVIDUAL,INDIVIDUAL,1,369421,FIJO,369421,79,66.9,0,1,1,1,1,4,1,651,XXXXXXXXX,2023-02-10,1|1|1|0|1|XXXXXXXXX|
PE,202303,49389205,37914,210102043,714,10,1407,1,INDIVIDUAL,INDIVIDUAL,1,369443,FIJO,369443,93,46.9,0,1,1,1,1,4,1,673,XXXXXXXXX,2023-02-10,1|1|1|0|1|XXXXXXXXX|
PE,202307,50379884,35426,200105005,881,10,176,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,1,390668,FIJO,390668,107,35.9,0,1,1,1,1,330,1,843,200044012,2023-05-13,5|1|1|0|1|200044012|
PE,202301,50180387,3056,200097947,582,10,443,1,INDIVIDUAL,INDIVIDUAL,1,360438,FIJO,360438,46,39.9,0,1,1,1,1,300,1,555,200097947,2023-01-06,1|1|1|0|1|200097947|
PE,202303,50073300,37709,210101503,812,13,1668,1,INDIVIDUAL,INDIVIDUAL,1,369552,FIJO,369552,25,4,0,1,1,1,1,42,1,768,XXXXXXXXX,2023-02-13,1|1|1|0|1|XXXXXXXXX|
PE,202302,50020096,35663,200107822,478,9,611,2,SET FIJO,SET,1,365123,FIJO,365123,95,24.5,0,0,1,1,1,319,1,458,200107822,2023-01-10,2|1|1|0|0|200107822|
PE,202305,45871533,18566,200092360,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,70,11.9,0,1,1,1,1,45,2,772,200092360,2023-03-20,999|2|1|0|1|200092360|
PE,202302,49946996,37629,200095170,1088,24,223,2,SET FIJO,SET,1,365778,FIJO,365778,6,5.77,0,0,1,1,1,419,1,1053,200058353,2023-01-24,2|1|1|0|0|200058353|
PE,202310,35545956,9422,200102092,727,10,1327,1,INDIVIDUAL,INDIVIDUAL,2,406049,VARIABLE,406049,18,14.9,0,1,1,1,1,303,1,695,P0132053000,2023-06-19,1|2|1|0|1|P0132053000|
PE,202307,50180387,13915,200106161,797,10,657,1,INDIVIDUAL,INDIVIDUAL,1,390581,FIJO,390581,106,25.9,0,1,1,1,1,300,1,759,200106161,2023-05-02,1|1|1|0|1|200106161|
PE,202303,45871533,38457,200106304,1218,24,660,2,SET FIJO,SET,1,370008,FIJO,370008,7,32.65,0,1,1,1,1,411,1,1171,200106304,2023-02-09,2|1|1|0|1|200106304|
PE,202305,43985620,15125,200106290,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,147,99.9,0,1,1,1,1,300,1,772,200106290,2023-03-14,999|2|1|0|1|200106290|
PE,202301,49389205,2622,210098492,985,13,1491,1,INDIVIDUAL,INDIVIDUAL,2,360859,VARIABLE,360859,9,30.9,0,1,1,1,1,300,1,953,P0292100000,2022-12-30,1|2|1|0|1|P0292100000|
PE,202303,10961556,8028,200099202,554,9,1541,1,INDIVIDUAL,INDIVIDUAL,2,369253,VARIABLE,369253,98,58,0,1,1,1,1,300,1,514,P0261097007,2023-02-10,1|2|1|0|1|P0261097007|
PE,202301,50180387,8029,200099203,505,9,1449,1,INDIVIDUAL,INDIVIDUAL,2,360352,VARIABLE,360352,35,82,0,1,1,1,1,321,1,483,P0261097007,2023-01-06,1|2|1|0|1|P0261097007|
PE,202303,50020096,202644,200112453,3362,45,767,2,SET FIJO,SET,1,372240,FIJO,372240,1,39,0,1,1,1,1,201,1,2870,200112453,2023-01-31,2|1|1|0|1|200112453|
PE,202302,35545956,37734,200102045,1172,24,294,999,VOLUMEN,VOLUMEN,1,365880,FIJO,365880,11,37.48,0,1,1,1,3,424,1,1110,200084602,2023-01-05,999|1|3|0|1|200084602|
PE,202307,49946996,35157,210097171,1056,13,1191,1,INDIVIDUAL,INDIVIDUAL,1,390852,FIJO,390852,107,54.9,0,1,1,1,1,300,1,1018,XXXXXXXXX,2023-04-29,1|1|1|0|1|XXXXXXXXX|
PE,202302,50073300,20463,200112293,659,10,1082,1,INDIVIDUAL,INDIVIDUAL,2,365313,VARIABLE,365313,31,9.5,0,1,1,1,1,300,1,634,P0197145001,2023-01-20,1|2|1|0|1|P0197145001|
PE,202302,49389205,35015,200093884,992,13,213,2,SET FIJO,SET,1,365661,FIJO,365661,147,24.39,0,0,1,1,1,319,1,965,200093884,2023-01-20,2|1|1|0|0|200093884|
PE,202308,50379884,74436,400096763,612,4,1824,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,395549,FIJO,395549,254,0,1,0,1,1,1,57,6,567,XXXXXXXXX,2023-06-01,991|1|1|1|0|XXXXXXXXX|
PE,202306,50180387,11878,200089168,998,10,369,1,INDIVIDUAL,INDIVIDUAL,1,384524,FIJO,384524,41,49.9,0,1,1,1,1,323,1,591,200089168,2023-04-11,1|1|1|0|1|200089168|
PE,202304,50180387,15898,200108094,1014,13,1544,1,INDIVIDUAL,INDIVIDUAL,2,374709,VARIABLE,374709,36,26.9,0,1,1,1,1,320,1,959,P0292139009,2023-02-28,1|2|1|0|1|P0292139009|
PE,202309,35545956,37204,200064341,1179,24,224,999,VOLUMEN,VOLUMEN,2,401637,VARIABLE,401637,28,14.97,0,1,1,1,4,422,1,1112,200064341,2023-05-29,999|2|4|0|1|200064341|
PE,202302,50073300,16660,200108788,952,13,1148,1,INDIVIDUAL,INDIVIDUAL,2,365618,VARIABLE,365618,64,26.9,0,1,1,1,1,300,1,925,P0289058009,2023-01-20,1|2|1|0|1|P0289058009|
PE,202306,49946996,15154,200107034,914,9,1789,1,INDIVIDUAL,INDIVIDUAL,2,384425,VARIABLE,384425,52,52,0,1,1,1,1,300,1,510,P0280082000,2023-04-13,1|2|1|0|1|P0280082000|
PE,202304,50180387,37729,200102104,735,10,1428,999,VOLUMEN,VOLUMEN,2,374427,VARIABLE,374427,16,19.96,0,1,1,1,3,320,1,683,P0132053000,2023-02-28,999|2|3|0|1|P0132053000|
PE,202301,10961556,13167,200088568,934,13,263,1,INDIVIDUAL,INDIVIDUAL,1,360807,FIJO,360807,131,17.9,0,1,1,1,1,300,1,902,200062879,2022-12-27,1|1|1|0|1|200062879|
PE,202301,43985620,13167,200088568,934,13,263,1,INDIVIDUAL,INDIVIDUAL,1,360807,FIJO,360807,131,17.9,0,1,1,1,1,300,1,902,200062879,2022-12-20,1|1|1|0|1|200062879|
PE,202306,50379884,40480,200105328,731,4,584,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,384235,FIJO,384235,226,24.9,0,1,1,1,1,50,1,327,200105328,2023-04-20,991|1|1|0|1|200105328|
PE,202304,43985620,16673,200108794,1004,13,1519,1,INDIVIDUAL,INDIVIDUAL,2,374699,VARIABLE,374699,13,28.9,0,1,1,1,1,300,1,949,P0289058009,2023-02-21,1|2|1|0|1|P0289058009|
PE,202304,49389205,129591,210097030,3889,45,919,999,VOLUMEN,VOLUMEN,1,377743,FIJO,377743,1,9.95,0,1,1,1,2,201,1,3391,210097030,2023-03-06,999|1|2|0|1|210097030|
PE,202313,35545956,38359,200105008,1257,26,543,1,INDIVIDUAL,INDIVIDUAL,1,419339,FIJO,419339,0,0,1,1,1,1,1,89,6,1154,200105008,2023-08-21,1|1|1|1|1|200105008|
PE,202309,35545956,36652,200106458,1012,13,1254,999,VOLUMEN,VOLUMEN,2,401454,VARIABLE,401454,58,18.45,0,1,1,1,2,320,1,962,P0210133000,2023-05-29,999|2|2|0|1|P0210133000|
PE,202307,50180387,35403,210097537,859,10,1229,2,SET FIJO,SET,1,390646,FIJO,390646,58,28.93,0,1,1,1,1,310,1,821,210097537,2023-05-02,2|1|1|0|1|210097537|
PE,202308,50379884,13237,200088593,1178,13,276,1,INDIVIDUAL,INDIVIDUAL,1,396169,FIJO,396169,120,20.9,0,1,1,1,1,300,1,1122,200062880,2023-06-01,1|1|1|0|1|200062880|
PE,202305,50073300,42192,200113464,1112,2,1024,2,SET FIJO,SET,1,378767,FIJO,378767,24,19.9,0,1,1,1,1,32,1,683,200113464,2023-03-31,2|1|1|0|1|200113464|
PE,202309,50379884,159484,200103354,4274,45,1307,999,VOLUMEN,VOLUMEN,1,405371,FIJO,405371,1,18.4,0,1,1,1,2,423,1,3574,P0292082007,2023-06-20,999|1|2|0|1|P0292082007|
PE,202303,50073300,37702,210100857,947,13,1361,1,INDIVIDUAL,INDIVIDUAL,1,369694,FIJO,369694,124,129.9,0,1,1,1,1,15,1,903,XXXXXXXXX,2023-02-13,1|1|1|0|1|XXXXXXXXX|
PE,202303,43985620,18592,200110005,857,13,742,1,INDIVIDUAL,INDIVIDUAL,1,369602,FIJO,369602,86,29.9,0,1,1,1,1,300,1,813,200110005,2023-01-31,1|1|1|0|1|200110005|
PE,202305,10961556,15221,200107078,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,57,42.9,0,1,1,1,1,300,1,772,P0292107001,2023-03-29,999|2|1|0|1|P0292107001|
PE,202306,49946996,41770,400095707,1820,26,2109,1,INDIVIDUAL,INDIVIDUAL,1,385452,FIJO,385452,0,0,1,1,1,1,1,57,6,1334,XXXXXXXXX,2023-04-13,1|1|1|1|1|XXXXXXXXX|
PE,202306,50180387,41770,400095707,1820,26,2109,1,INDIVIDUAL,INDIVIDUAL,1,385452,FIJO,385452,0,0,1,1,1,1,1,57,6,1334,XXXXXXXXX,2023-04-11,1|1|1|1|1|XXXXXXXXX|
PE,202306,50379884,41770,400095707,1820,26,2109,1,INDIVIDUAL,INDIVIDUAL,1,385452,FIJO,385452,0,0,1,1,1,1,1,57,6,1334,XXXXXXXXX,2023-04-20,1|1|1|1|1|XXXXXXXXX|
PE,202306,50020096,41770,400095707,1820,26,2109,1,INDIVIDUAL,INDIVIDUAL,1,385452,FIJO,385452,0,0,1,1,1,1,1,57,6,1334,XXXXXXXXX,2023-04-04,1|1|1|1|1|XXXXXXXXX|
PE,202305,50180387,35116,210100859,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,106,149.9,0,1,1,1,1,15,1,772,XXXXXXXXX,2023-03-21,999|2|1|0|1|XXXXXXXXX|
PE,202306,50379884,16351,200108506,1277,13,322,1,INDIVIDUAL,INDIVIDUAL,1,384819,FIJO,384819,90,15.9,0,1,1,1,1,300,1,865,200080255,2023-04-20,1|1|1|0|1|200080255|
PE,202303,43985620,40436,200105017,253,1,272,2,SET FIJO,SET,1,368889,FIJO,368889,14,14.9,0,0,1,1,1,425,1,218,200063985,2023-01-31,2|1|1|0|0|200063985|
PE,202304,50379884,40827,400095686,1237,26,1740,1,INDIVIDUAL,INDIVIDUAL,1,374995,FIJO,374995,0,0,1,1,1,1,1,57,6,1118,XXXXXXXXX,2023-03-09,1|1|1|1|1|XXXXXXXXX|
PE,202303,43985620,9737,200102348,2965,41,1578,1,INDIVIDUAL,INDIVIDUAL,1,371843,FIJO,371843,4,27.9,0,1,1,1,1,300,1,2473,P0292090009,2023-01-31,1|1|1|0|1|P0292090009|
PE,202307,45871533,102198,210102391,3532,45,1692,1,INDIVIDUAL,INDIVIDUAL,1,393377,FIJO,393377,1,29.9,0,1,1,1,1,201,1,3394,XXXXXXXXX,2023-05-04,1|1|1|0|1|XXXXXXXXX|
PE,202303,43985620,38269,210100298,1205,24,435,2,SET FIJO,SET,1,369993,FIJO,369993,9,0,1,0,1,1,1,26,1,1158,XXXXXXXXX,2023-01-31,2|1|1|1|0|XXXXXXXXX|
PE,202304,50180387,2957,200105041,1054,13,226,999,VOLUMEN,VOLUMEN,1,374757,FIJO,374757,145,49.9,0,1,1,1,1,320,1,995,200056636,2023-02-28,999|1|1|0|1|200056636|
PE,202301,50073300,35622,200088034,1238,24,1454,999,VOLUMEN,VOLUMEN,2,361161,VARIABLE,361161,27,39.9,0,1,1,1,1,421,1,1130,P0280076000,2022-12-28,999|2|1|0|1|P0280076000|
PE,202303,49389205,199776,210095249,4032,45,265,993,993,OTRO,2,373071,VARIABLE,373071,1,17.45,0,1,1,4,1,422,1,3540,210059944,2023-02-10,993|2|1|0|1|210059944|
PE,202312,35545956,39366,200104479,1327,26,620,1,INDIVIDUAL,INDIVIDUAL,1,415048,FIJO,415048,0,0,1,1,1,1,1,77,4,1203,200104479,2023-07-31,1|1|1|1|1|200104479|
PE,202305,49389205,41960,210101561,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,179,29.9,0,1,1,1,1,102,2,772,XXXXXXXXX,2023-03-29,999|2|1|0|1|XXXXXXXXX|
PE,202305,45871533,38164,200106441,319,24,351,1,INDIVIDUAL,INDIVIDUAL,2,379887,VARIABLE,379887,2,19.9,0,1,1,1,1,424,1,306,P0210133000,2023-03-20,1|2|1|0|1|P0210133000|
PE,202305,50020096,40902,400096764,1205,4,1850,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,378886,FIJO,378886,255,0,1,0,1,1,1,57,6,770,XXXXXXXXX,2023-03-17,991|1|1|1|0|XXXXXXXXX|
PE,202304,49389205,128220,210092742,3844,45,757,993,993,OTRO,2,377680,VARIABLE,377680,1,26.9,0,1,1,2,1,424,1,3353,210092742,2023-03-06,993|2|1|0|1|210092742|
PE,202304,45871533,7310,200098704,1732,35,452,1,INDIVIDUAL,INDIVIDUAL,1,375505,FIJO,375505,100,11.5,0,1,1,1,1,45,2,1613,200098704,2023-02-28,1|1|1|0|1|200098704|
PE,202303,43985620,38606,210099148,1236,24,307,2,SET FIJO,SET,1,370028,FIJO,370028,26,25.9,0,0,1,1,1,8,1,1189,XXXXXXXXX,2023-01-31,2|1|1|0|0|XXXXXXXXX|
PE,202302,50180387,35233,210098275,902,13,852,1,INDIVIDUAL,INDIVIDUAL,1,365563,FIJO,365563,132,69.9,0,1,1,1,1,5,1,875,XXXXXXXXX,2023-01-17,1|1|1|0|1|XXXXXXXXX|
PE,202305,43985620,121825,200064310,4172,45,559,3,SET VARIABLE,SET,2,382743,VARIABLE,382743,1,13.05,0,1,1,1,1,201,1,3285,200064310,2023-03-14,3|2|1|0|1|200064310|
PE,202306,50379884,605,200103919,1124,10,1680,1,INDIVIDUAL,INDIVIDUAL,2,384654,VARIABLE,384654,2,22.9,0,1,1,1,1,322,1,717,P0132053000,2023-04-20,1|2|1|0|1|P0132053000|
PE,202303,50020096,202645,210100298,3362,45,767,2,SET FIJO,SET,1,372240,FIJO,372240,1,0,1,0,1,1,1,215,1,2870,XXXXXXXXX,2023-01-31,2|1|1|1|0|XXXXXXXXX|
PE,202305,49946996,7861,200086139,1234,9,402,1,INDIVIDUAL,INDIVIDUAL,1,378915,FIJO,378915,14,65,0,1,1,1,1,300,1,788,200004616,2023-03-21,1|1|1|0|1|200004616|
PE,202301,50073300,38756,200113740,332,4,1692,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360176,FIJO,360176,207,0,1,1,1,1,1,92,6,313,XXXXXXXXX,2022-12-28,991|1|1|1|1|XXXXXXXXX|
PE,202302,50180387,35530,210101851,669,10,310,2,SET FIJO,SET,1,365323,FIJO,365323,90,1.35,0,0,1,1,1,34,1,644,XXXXXXXXX,2023-01-17,2|1|1|0|0|XXXXXXXXX|
PE,202306,35545956,38740,200105017,1754,24,173,999,VOLUMEN,VOLUMEN,1,385361,FIJO,385361,213,13.73,0,1,1,1,2,429,1,1285,200063985,2023-03-29,999|1|2|0|1|200063985|
PE,202303,50180387,39649,400096761,392,4,1802,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369072,FIJO,369072,252,0,1,0,1,1,1,57,6,352,XXXXXXXXX,2023-02-10,991|1|1|1|0|XXXXXXXXX|
PE,202301,10961556,35931,200108752,1155,24,129,999,VOLUMEN,VOLUMEN,2,361072,VARIABLE,361072,21,15.9,0,1,1,1,1,422,1,1110,200056621,2022-12-27,999|2|1|0|1|200056621|
PE,202307,50379884,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-05-13,1|1|1|1|1|XXXXXXXXX|
PE,202307,49946996,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-04-29,1|1|1|1|1|XXXXXXXXX|
PE,202307,35545956,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-04-19,1|1|1|1|1|XXXXXXXXX|
PE,202307,50180387,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-05-02,1|1|1|1|1|XXXXXXXXX|
PE,202307,45871533,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-05-04,1|1|1|1|1|XXXXXXXXX|
PE,202307,50020096,38886,400095672,1551,26,2145,1,INDIVIDUAL,INDIVIDUAL,1,391393,FIJO,391393,0,0,1,1,1,1,1,57,6,1415,XXXXXXXXX,2023-04-26,1|1|1|1|1|XXXXXXXXX|
PE,202307,50379884,39435,200106359,1694,26,680,1,INDIVIDUAL,INDIVIDUAL,1,391537,FIJO,391537,0,0,1,1,1,1,1,77,4,1558,200106359,2023-05-13,1|1|1|1|1|200106359|
PE,202304,45871533,38093,200102045,1158,24,300,999,VOLUMEN,VOLUMEN,1,374888,FIJO,374888,7,44.97,0,1,1,1,2,424,1,1082,200084602,2023-02-28,999|1|2|0|1|200084602|
PE,202304,49389205,102250,200105655,3920,45,216,999,VOLUMEN,VOLUMEN,1,377774,FIJO,377774,1,19.9,0,1,1,1,3,422,1,3419,200056155,2023-03-06,999|1|3|0|1|200056155|
PE,202303,50073300,39613,200106161,372,4,528,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369042,FIJO,369042,220,0,1,0,1,1,1,50,1,332,200106161,2023-02-13,991|1|1|1|0|200106161|
PE,202301,50180387,38773,400096759,326,4,1686,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360169,FIJO,360169,250,0,1,0,1,1,1,57,6,307,XXXXXXXXX,2023-01-06,991|1|1|1|0|XXXXXXXXX|
PE,202303,35545956,16350,200108505,893,13,394,1,INDIVIDUAL,INDIVIDUAL,1,369638,FIJO,369638,106,15.9,0,1,1,1,1,300,1,849,200080256,2023-01-24,1|1|1|0|1|200080256|
PE,202306,50180387,37705,210102132,1316,13,1606,1,INDIVIDUAL,INDIVIDUAL,1,384863,FIJO,384863,105,134.9,0,1,1,1,1,4,1,904,XXXXXXXXX,2023-04-11,1|1|1|0|1|XXXXXXXXX|
PE,202307,50020096,36132,210103548,1311,24,1737,1,INDIVIDUAL,INDIVIDUAL,1,391111,FIJO,391111,46,39.9,0,1,1,1,1,401,1,1270,XXXXXXXXX,2023-04-26,1|1|1|0|1|XXXXXXXXX|
PE,202314,35545956,37302,400098434,1675,26,1664,1,INDIVIDUAL,INDIVIDUAL,1,423651,FIJO,423651,0,0,1,1,1,1,1,57,6,1402,XXXXXXXXX,2023-09-04,1|1|1|1|1|XXXXXXXXX|
PE,202305,50020096,16387,200090337,1723,13,629,1,INDIVIDUAL,INDIVIDUAL,1,379605,FIJO,379605,122,24.9,0,1,1,1,1,321,1,1271,200084783,2023-03-17,1|1|1|0|1|200084783|
PE,202306,49946996,10573,210096239,1450,13,1755,1,INDIVIDUAL,INDIVIDUAL,2,385010,VARIABLE,385010,59,16.9,0,1,1,1,1,300,1,1038,P0210136000,2023-04-13,1|2|1|0|1|P0210136000|
PE,202301,49389205,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-30,1|1|1|1|1|XXXXXXXXX|
PE,202301,50020096,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-17,1|1|1|1|1|XXXXXXXXX|
PE,202301,35545956,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,20541199,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-26,1|1|1|1|1|XXXXXXXXX|
PE,202301,50180387,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,49946996,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,43985620,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-20,1|1|1|1|1|XXXXXXXXX|
PE,202301,10961556,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-27,1|1|1|1|1|XXXXXXXXX|
PE,202301,50073300,39574,400095684,1288,26,1679,1,INDIVIDUAL,INDIVIDUAL,1,361225,FIJO,361225,0,0,1,1,1,1,1,57,6,1179,XXXXXXXXX,2022-12-28,1|1|1|1|1|XXXXXXXXX|
PE,202305,50180387,632,200103923,172,10,322,999,VOLUMEN,VOLUMEN,2,379365,VARIABLE,379365,16,24.9,0,1,1,1,1,320,1,165,P0132053000,2023-03-21,999|2|1|0|1|P0132053000|
PE,202302,50020096,38758,400096761,270,4,1305,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,364909,FIJO,364909,252,0,1,0,1,1,1,57,6,257,XXXXXXXXX,2023-01-10,991|1|1|1|0|XXXXXXXXX|
PE,202308,45871533,75815,400097963,1671,26,1791,1,INDIVIDUAL,INDIVIDUAL,1,396760,FIJO,396760,0,0,1,1,1,1,1,57,6,1533,XXXXXXXXX,2023-05-22,1|1|1|1|1|XXXXXXXXX|
PE,202303,50020096,39655,400096762,395,4,1805,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369078,FIJO,369078,253,0,1,0,1,1,1,57,6,355,XXXXXXXXX,2023-01-31,991|1|1|1|0|XXXXXXXXX|
PE,202308,45871533,1814,200106435,3341,35,1451,1,INDIVIDUAL,INDIVIDUAL,2,398430,VARIABLE,398430,155,9.9,0,1,1,1,1,45,2,3203,P0210133000,2023-05-22,1|2|1|0|1|P0210133000|
PE,202305,35545956,42014,200106440,2162,26,1608,1,INDIVIDUAL,INDIVIDUAL,2,380207,VARIABLE,380207,,19.9,0,1,1,1,1,27,1,1635,P0210133000,2023-03-08,1|2|1|0|1|P0210133000|
PE,202305,10961556,6235,200085523,1354,9,1651,1,INDIVIDUAL,INDIVIDUAL,2,379053,VARIABLE,379053,68,55,0,1,1,1,1,300,1,908,P0285050000,2023-03-29,1|2|1|0|1|P0285050000|
PE,202307,50020096,35914,200103452,1420,24,172,999,VOLUMEN,VOLUMEN,2,391247,VARIABLE,391247,30,7.63,0,1,1,1,3,422,1,1372,200072404,2023-04-26,999|2|3|0|1|200072404|
PE,202305,10961556,15221,200107078,1834,13,1673,1,INDIVIDUAL,INDIVIDUAL,2,379748,VARIABLE,379748,57,42.9,0,1,1,1,1,300,1,1382,P0292107001,2023-03-29,1|2|1|0|1|P0292107001|
PE,202305,10961556,1213,210098462,1525,10,1589,1,INDIVIDUAL,INDIVIDUAL,2,379314,VARIABLE,379314,28,15.9,0,1,1,1,1,300,1,1076,P0197132000,2023-03-29,1|2|1|0|1|P0197132000|
PE,202305,50073300,3014,200082652,217,13,50,1,INDIVIDUAL,INDIVIDUAL,1,379459,FIJO,379459,123,43.9,0,1,1,1,1,322,1,206,200037734,2023-03-31,1|1|1|0|1|200037734|
