ID_OFERTA,Composite_key
965,VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0|VOLUMEN|FIJO|200039966|1|0|3.0
966,VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0|VOLUMEN|FIJO|200039966|1|0|4.0
967,VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0
968,VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0|VOLUMEN|FIJO|200038319|1|0|2.0
969,VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0|VOLUMEN|FIJO|200039966|1|0|5.0
970,VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0|VOLUMEN|FIJO|200012014|1|0|7.0
971,VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0|VOLUMEN|FIJO|200012014|1|0|5.0
972,VOLUMEN|FIJO|200040636|1|0|2.0|VOLUMEN|FIJO|200040636|1|0|2.0
973,VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200109873|0|0|3.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200039855|1|0|5.0|VOLUMEN|FIJO|200109873|0|0|3.0
974,VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0|VOLUMEN|FIJO|200039855|1|0|2.0
975,VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0|VOLUMEN|FIJO|200089168|1|0|2.0
976,VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|200103327|0|0|3.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|P0210065001|0|0|2.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|200106279|0|0|1.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0|VOLUMEN|FIJO|P0292092008|1|0|4.0
977,VOLUMEN|FIJO|200040880|1|0|4.0|VOLUMEN|FIJO|200040880|1|0|4.0|VOLUMEN|FIJO|200040880|1|0|4.0
978,VOLUMEN|FIJO|200035113|0|0|1.0|VOLUMEN|FIJO|200035113|0|0|1.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035113|0|0|1.0|VOLUMEN|FIJO|200035113|0|0|1.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035116|1|0|3.0|VOLUMEN|FIJO|200035113|0|0|1.0
979,VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0|VOLUMEN|FIJO|200051249|1|0|3.0
980,VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0|VOLUMEN|FIJO|200058349|1|0|2.0
981,VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200080229|0|0|2.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0|VOLUMEN|FIJO|200083596|1|0|5.0
982,VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0|VOLUMEN|FIJO|200083596|1|0|2.0
983,VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0|VOLUMEN|FIJO|200056759|1|0|2.0
984,VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0|VOLUMEN|FIJO|200095931|1|0|2.0
985,VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0|VOLUMEN|FIJO|200050748|1|0|3.0
986,VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0|VOLUMEN|FIJO|200089499|1|0|4.0
987,VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0|VOLUMEN|FIJO|200114911|1|0|2.0
988,VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0|VOLUMEN|FIJO|200114935|1|0|2.0
989,VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200056741|0|0|1.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200064310|1|0|2.0|VOLUMEN|FIJO|200056741|0|0|1.0
990,VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0|VOLUMEN|FIJO|200083615|1|0|6.0
991,VOLUMEN|FIJO|200037125|1|0|2.0|VOLUMEN|FIJO|200037125|1|0|2.0|VOLUMEN|FIJO|200037125|1|0|2.0|VOLUMEN|FIJO|200037125|1|0|2.0|VOLUMEN|FIJO|200037125|1|0|2.0
992,VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0|VOLUMEN|FIJO|200097947|1|0|25.0
993,VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0|VOLUMEN|FIJO|200083596|1|0|4.0
994,VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0|VOLUMEN|FIJO|200039966|1|0|7.0
995,VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0|VOLUMEN|FIJO|200113781|1|0|25.0
996,VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0|VOLUMEN|FIJO|200106274|1|0|2.0
997,VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0|VOLUMEN|FIJO|200056155|1|0|2.0
998,VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0|VOLUMEN|FIJO|200113781|1|0|10.0
999,INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0|INDIVIDUAL|FIJO|200058661|1|0|1.0
1000,INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0|INDIVIDUAL|FIJO|200101406|1|0|1.0
1001,INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0|INDIVIDUAL|FIJO|200106352|1|0|1.0
1002,INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0|INDIVIDUAL|FIJO|200111279|1|0|1.0
1003,INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0|INDIVIDUAL|FIJO|200095084|1|0|1.0
1004,INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0|INDIVIDUAL|FIJO|200097046|1|0|1.0
1005,INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0|INDIVIDUAL|FIJO|200050748|1|0|1.0
1011,INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0|INDIVIDUAL|VARIABLE|P0132131001|1|0|1.0
