ID_OFERTA,Composite_key
1341,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1342,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1343,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1344,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1345,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1346,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1347,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1348,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1349,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1350,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1351,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1352,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1353,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1354,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1355,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1356,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1357,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1358,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1359,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1360,VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0|VOLUMEN|FIJO|P0132053000|1|0|4.0
1361,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1362,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1363,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1364,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1365,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1366,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1367,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1368,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1369,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1370,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1371,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1372,VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0|VOLUMEN|FIJO|P0132053000|1|0|6.0
1373,VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0
1374,VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0|VOLUMEN|FIJO|P0132053000|1|0|2.0
1375,VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0|VOLUMEN|FIJO|P0132060000|1|0|2.0
1376,VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0|VOLUMEN|FIJO|200106284|1|0|3.0
1377,VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0|VOLUMEN|FIJO|200109585|1|0|4.0
1378,VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0|VOLUMEN|FIJO|200109585|1|0|10.0
1379,VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0|VOLUMEN|FIJO|200109585|1|0|15.0
1380,VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0|VOLUMEN|FIJO|200109585|1|0|20.0
1381,VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0|VOLUMEN|FIJO|200109585|1|0|30.0
1382,VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0|VOLUMEN|FIJO|200117856|1|0|4.0
1383,VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0|VOLUMEN|FIJO|200117856|1|0|10.0
1384,VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0|VOLUMEN|FIJO|200117856|1|0|15.0
