CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
051056906,200112304,FRAGANCIAS,ESIKA,43.90000,2024-10-23
038304471,210106597,BIJOUTERIE,ESIKA,129.90000,2024-10-30
052332435,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-10-30
052332435,210106125,COMPLEMENTOS,CYZONE,44.90000,2024-10-30
052178282,200112355,CUIDADO PERSONAL,ESIKA,30.90000,2024-10-30
038304471,200072913,FRAGANCIAS,ESIKA,22.90000,2024-10-30
052178282,210105320,MAQUILLAJE,LBEL,25.53000,2024-10-30
052178282,200111133,MAQUILLAJE,CYZONE,16.90000,2024-10-30
052178282,200114201,MAQUILLAJE,CYZONE,14.90000,2024-10-30
052046947,200113639,FRAGANCIAS,CYZONE,41.90000,2024-10-14
048605184,200095465,CUIDADO PERSONAL,ESIKA,5.10000,2024-10-14
052208297,200117468,MAQUILLAJE,ESIKA,13.90000,2024-10-14
048605184,200117564,TRATAMIENTO FACIAL,LBEL,27.00000,2024-10-14
052208297,200103449,CUIDADO PERSONAL,CYZONE,6.38000,2024-10-14
048605184,200095464,CUIDADO PERSONAL,ESIKA,5.10000,2024-10-14
052046947,200116590,FRAGANCIAS,CYZONE,33.90000,2024-10-14
052046947,200082481,FRAGANCIAS,CYZONE,34.90000,2024-10-14
052208297,200105079,FRAGANCIAS,CYZONE,16.64000,2024-10-14
052317975,200103027,CUIDADO PERSONAL,ESIKA,21.90000,2024-10-14
052208297,200113781,FRAGANCIAS,CYZONE,16.63000,2024-10-14
010316898,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2024-10-14
048605184,200102430,FRAGANCIAS,ESIKA,24.90000,2024-10-14
048605184,200117579,MAQUILLAJE,CYZONE,12.45000,2024-10-14
048605184,200105005,FRAGANCIAS,CYZONE,54.90000,2024-10-14
052208297,200114529,TRATAMIENTO CORPORAL,CYZONE,29.90000,2024-10-14
052046947,210105360,COMPLEMENTOS,CYZONE,89.90000,2024-10-14
010316898,200078931,CUIDADO PERSONAL,ESIKA,11.65000,2024-10-14
052208297,200105190,CUIDADO PERSONAL,ESIKA,6.38000,2024-10-14
052567297,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-10-14
052567297,200115454,CUIDADO PERSONAL,ESIKA,15.73000,2024-10-14
052252415,200106661,MAQUILLAJE,ESIKA,19.90000,2024-10-31
051347056,200103449,CUIDADO PERSONAL,CYZONE,12.90000,2024-10-31
051973836,210106556,BIJOUTERIE,ESIKA,39.90000,2024-10-31
051347056,200112357,CUIDADO PERSONAL,ESIKA,32.90000,2024-10-31
051973836,200082678,FRAGANCIAS,ESIKA,22.90000,2024-10-31
050368645,200116058,TRATAMIENTO FACIAL,ESIKA,30.90000,2024-10-31
052252415,200109874,FRAGANCIAS,CYZONE,29.33000,2024-10-31
052380553,210098324,ACCESORIOS COSMETICOS,CYZONE,15.90000,2024-10-31
052380553,210099696,PROMOCION USUARIOS,CYZONE,0.74000,2024-10-31
050368645,200090452,FRAGANCIAS,ESIKA,24.90000,2024-10-31
050368645,200086432,FRAGANCIAS,ESIKA,25.82000,2024-10-31
048433154,200106312,FRAGANCIAS,ESIKA,25.90000,2024-10-31
052252415,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-10-31
050368645,200097947,FRAGANCIAS,CYZONE,21.95000,2024-10-31
050368645,200112355,CUIDADO PERSONAL,ESIKA,26.75000,2024-10-31
048433154,200111391,CUIDADO PERSONAL,CYZONE,14.95000,2024-10-31
052380553,200108671,FRAGANCIAS,ESIKA,39.90000,2024-10-31
051973836,210096239,MAQUILLAJE,ESIKA,17.90000,2024-10-31
051056906,200117564,TRATAMIENTO FACIAL,LBEL,13.62000,2024-10-15
052385458,200108048,FRAGANCIAS,CYZONE,15.98000,2024-10-15
042845353,210105501,RELOJES,ESIKA,124.90000,2024-10-15
008592470,200115496,FRAGANCIAS,CYZONE,23.90000,2024-10-25
048904033,200111391,CUIDADO PERSONAL,CYZONE,14.95000,2024-10-25
008592470,200060760,FRAGANCIAS,CYZONE,37.90000,2024-10-25
052508843,200099047,FRAGANCIAS,ESIKA,14.90000,2024-10-25
008592470,200086399,FRAGANCIAS,LBEL,39.90000,2024-10-25
008592470,210100495,MAQUILLAJE,CYZONE,8.90000,2024-10-25
052508800,200103450,CUIDADO PERSONAL,CYZONE,5.49000,2024-10-25
052508800,200103448,CUIDADO PERSONAL,ESIKA,5.49000,2024-10-25
052486300,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-10-25
052508800,200113781,FRAGANCIAS,CYZONE,14.95000,2024-10-25
052486300,210105156,BIJOUTERIE,ESIKA,49.90000,2024-10-25
052093236,200109873,FRAGANCIAS,CYZONE,25.52000,2024-10-25
035775838,200106651,MAQUILLAJE,ESIKA,19.90000,2024-10-21
035775838,210106155,COMPLEMENTOS,CYZONE,27.90000,2024-10-21
035775838,210106616,BIJOUTERIE,ESIKA,34.90000,2024-10-21
039625989,200086432,FRAGANCIAS,ESIKA,39.90000,2024-10-21
052559936,200113410,TRATAMIENTO CORPORAL,LBEL,33.47000,2024-10-21
035775838,200114179,MAQUILLAJE,CYZONE,14.90000,2024-10-21
035775838,200099047,FRAGANCIAS,ESIKA,39.55000,2024-10-21
052474183,200092914,MAQUILLAJE,LBEL,40.00000,2024-10-15
052384451,200105195,CUIDADO PERSONAL,ESIKA,7.98000,2024-10-15
051056906,200103022,CUIDADO PERSONAL,ESIKA,12.55000,2024-10-15
052385458,200103452,CUIDADO PERSONAL,LBEL,7.38000,2024-10-15
042845353,210107535,RELOJES,CYZONE,64.90000,2024-10-15
052474183,200118378,MAQUILLAJE,CYZONE,14.95000,2024-10-15
052474183,210107020,COMPLEMENTOS,CYZONE,39.90000,2024-10-15
052384451,200109872,FRAGANCIAS,CYZONE,23.32000,2024-10-15
052385458,200095374,CUIDADO PERSONAL,ESIKA,7.38000,2024-10-15
051973836,200090452,FRAGANCIAS,ESIKA,39.90000,2024-10-31
052252415,210097035,MAQUILLAJE,CYZONE,20.90000,2024-10-31
051973836,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-10-31
050368645,210101258,COMPLEMENTOS,CYZONE,49.90000,2024-10-31
050368645,210105416,BIJOUTERIE,CYZONE,19.90000,2024-10-31
048433154,200109610,MAQUILLAJE,CYZONE,9.90000,2024-10-31
050368645,200108160,FRAGANCIAS,LBEL,20.90000,2024-10-31
052252415,210106994,COMPLEMENTOS,ESIKA,54.90000,2024-10-31
052380553,200114935,FRAGANCIAS,CYZONE,34.32000,2024-10-31
051347056,200116780,MAQUILLAJE,CYZONE,17.90000,2024-10-31
008351554,200116082,MAQUILLAJE,ESIKA,29.90000,2024-11-05
052373875,210106125,COMPLEMENTOS,CYZONE,44.90000,2024-11-05
052474183,210100298,PROMOCION USUARIOS,ESIKA,0.90000,2024-11-05
052474183,200106606,MAQUILLAJE,CYZONE,16.90000,2024-11-05
052474183,200078931,CUIDADO PERSONAL,ESIKA,13.30000,2024-11-05
052559936,210099696,PROMOCION USUARIOS,CYZONE,1.00000,2024-11-05
035775838,200115983,FRAGANCIAS,CYZONE,36.90000,2024-11-05
008351554,210106547,BIJOUTERIE,ESIKA,54.90000,2024-11-05
052063728,210106468,BIJOUTERIE,CYZONE,20.90000,2024-11-05
052474183,200082674,FRAGANCIAS,ESIKA,15.38000,2024-11-05
008351554,200100838,FRAGANCIAS,ESIKA,79.90000,2024-11-05
008351554,200108752,CUIDADO PERSONAL,ESIKA,24.90000,2024-11-05
052373875,200113410,TRATAMIENTO CORPORAL,LBEL,29.90000,2024-11-05
052559936,200105188,CUIDADO PERSONAL,ESIKA,7.30000,2024-11-05
035775838,200115858,MAQUILLAJE,LBEL,24.50000,2024-11-05
035775838,210105031,BIJOUTERIE,ESIKA,10.00000,2024-11-05
035775838,200102351,MAQUILLAJE,ESIKA,14.00000,2024-11-05
052484251,200106655,MAQUILLAJE,ESIKA,11.23000,2024-11-19
052484251,200064310,FRAGANCIAS,ESIKA,15.90000,2024-11-19
003441296,200105017,FRAGANCIAS,CYZONE,23.90000,2024-11-19
052484251,200103441,CUIDADO PERSONAL,ESIKA,9.90000,2024-11-19
052484251,200089168,FRAGANCIAS,CYZONE,29.90000,2024-11-19
052484251,210106033,COMPLEMENTOS,CYZONE,51.90000,2024-11-19
052384451,210097089,CUIDADO PERSONAL,LBEL,11.45000,2024-11-15
003441296,200112748,MAQUILLAJE,ESIKA,21.90000,2024-11-19
052484251,200118165,MAQUILLAJE,ESIKA,11.23000,2024-11-19
003441296,210093312,ACCESORIOS COSMETICOS,ESIKA,16.90000,2024-11-19
052484251,200105017,FRAGANCIAS,CYZONE,13.00000,2024-11-19
052504589,200116338,TRATAMIENTO CORPORAL,LBEL,14.44000,2024-11-22
052486300,210104126,BIJOUTERIE,ESIKA,54.90000,2024-11-13
052384451,200072913,FRAGANCIAS,ESIKA,13.02000,2024-11-15
052384451,200082678,FRAGANCIAS,ESIKA,12.45000,2024-11-15
034766592,210104319,MAQUILLAJE,CYZONE,23.90000,2024-11-22
034766592,210105457,BIJOUTERIE,ESIKA,34.90000,2024-11-22
034766592,210105892,BIJOUTERIE,ESIKA,34.90000,2024-11-22
052504589,200114175,MAQUILLAJE,CYZONE,23.90000,2024-11-22
052317975,200116590,FRAGANCIAS,CYZONE,23.90000,2024-11-04
047266211,200117564,TRATAMIENTO FACIAL,LBEL,17.90000,2024-11-04
051129296,200106556,MAQUILLAJE,CYZONE,18.90000,2024-11-04
039592525,200114177,MAQUILLAJE,CYZONE,14.90000,2024-11-04
010316898,200108507,CUIDADO PERSONAL,ESIKA,16.90000,2024-11-04
052208297,200085860,CUIDADO PERSONAL,ESIKA,11.40000,2024-11-04
047687314,200095517,CUIDADO PERSONAL,ESIKA,21.90000,2024-11-04
047266211,200110328,MAQUILLAJE,ESIKA,12.98000,2024-11-04
045579557,210104964,COMPLEMENTOS,CYZONE,61.90000,2024-11-04
010316898,210104117,BIJOUTERIE,ESIKA,59.90000,2024-11-04
052208297,200103025,CUIDADO PERSONAL,ESIKA,22.09000,2024-11-04
051129296,200089168,FRAGANCIAS,CYZONE,36.90000,2024-11-04
039592525,200112298,MAQUILLAJE,CYZONE,11.90000,2024-11-04
052208297,200064310,FRAGANCIAS,ESIKA,16.20000,2024-11-04
047780152,200115453,CUIDADO PERSONAL,ESIKA,25.90000,2024-11-04
039592525,200115403,MAQUILLAJE,CYZONE,12.57000,2024-11-04
052317975,200116591,FRAGANCIAS,CYZONE,14.49000,2024-11-04
052105560,200098555,FRAGANCIAS,ESIKA,49.90000,2024-11-06
052474191,200115587,FRAGANCIAS,CYZONE,34.90000,2024-11-06
045325695,210106572,BIJOUTERIE,ESIKA,74.90000,2024-11-06
052105560,210106126,COMPLEMENTOS,CYZONE,44.90000,2024-11-06
052317975,200117468,MAQUILLAJE,ESIKA,18.90000,2024-11-06
045325695,200108160,FRAGANCIAS,LBEL,20.90000,2024-11-06
052478715,200116397,MAQUILLAJE,CYZONE,13.90000,2024-10-24
052474191,200103020,CUIDADO PERSONAL,ESIKA,10.00000,2024-11-06
052474191,200099047,FRAGANCIAS,ESIKA,42.90000,2024-11-06
052105560,200115010,MAQUILLAJE,ESIKA,25.90000,2024-11-06
052105560,210105411,BIJOUTERIE,CYZONE,24.90000,2024-11-06
052478715,200115403,MAQUILLAJE,CYZONE,11.21000,2024-10-24
052063728,210095244,LENTES,ESIKA,49.90000,2024-11-05
052502403,200116590,FRAGANCIAS,CYZONE,19.95000,2024-10-04
052474191,200100866,FRAGANCIAS,ESIKA,79.90000,2024-11-06
052474191,200114911,FRAGANCIAS,CYZONE,42.90000,2024-11-06
052474191,200089168,FRAGANCIAS,CYZONE,36.90000,2024-11-06
045325695,200116050,FRAGANCIAS,ESIKA,18.72000,2024-11-06
052105560,210107055,BIJOUTERIE,ESIKA,39.90000,2024-11-06
044371774,200106556,MAQUILLAJE,CYZONE,18.90000,2024-11-07
052105560,200109872,FRAGANCIAS,CYZONE,26.64000,2024-11-06
044474727,200113312,MAQUILLAJE,ESIKA,15.90000,2024-10-28
052474191,200103026,CUIDADO PERSONAL,ESIKA,10.00000,2024-11-06
052208297,210105220,PROMOCION USUARIOS,CYZONE,9.90000,2024-11-04
047780152,200115454,CUIDADO PERSONAL,ESIKA,25.90000,2024-11-04
049754906,200103028,CUIDADO PERSONAL,ESIKA,14.90000,2024-11-04
049754906,200094217,FRAGANCIAS,ESIKA,24.00000,2024-11-04
052317975,200086399,FRAGANCIAS,LBEL,36.51000,2024-11-04
047780152,210106161,COMPLEMENTOS,CYZONE,65.90000,2024-11-04
051129296,200115454,CUIDADO PERSONAL,ESIKA,25.90000,2024-11-04
052208297,200105008,FRAGANCIAS,CYZONE,24.60000,2024-11-04
010316898,200117505,TRATAMIENTO FACIAL,ESIKA,34.90000,2024-11-04
051129296,200113950,TRATAMIENTO FACIAL,CYZONE,21.90000,2024-11-04
039592525,210106161,COMPLEMENTOS,CYZONE,65.90000,2024-11-04
039592525,200082674,FRAGANCIAS,ESIKA,12.40000,2024-11-04
047266211,200111162,FRAGANCIAS,CYZONE,23.49000,2024-11-04
052252415,200111145,FRAGANCIAS,ESIKA,22.45000,2024-11-26
003441296,210101749,MAQUILLAJE,ESIKA,15.90000,2024-11-19
052380553,200114053,MAQUILLAJE,CYZONE,21.90000,2024-11-21
052105560,200113639,FRAGANCIAS,CYZONE,25.90000,2024-11-27
052222087,200093017,MAQUILLAJE,LBEL,45.00000,2024-12-16
052321174,200115402,MAQUILLAJE,CYZONE,10.80000,2024-12-13
052105560,200113410,TRATAMIENTO CORPORAL,LBEL,34.01000,2024-11-27
052105560,200114125,MAQUILLAJE,CYZONE,10.76000,2024-11-27
035775838,200114147,TRATAMIENTO CORPORAL,CYZONE,27.90000,2024-12-10
049377649,200095931,FRAGANCIAS,ESIKA,29.90000,2023-01-17
049206860,200106346,FRAGANCIAS,ESIKA,46.48000,2023-01-09
049968221,210092742,MAQUILLAJE,ESIKA,30.90000,2023-01-20
011692060,200104169,MAQUILLAJE,ESIKA,17.47000,2023-01-16
049814240,210101999,COMPLEMENTOS,CYZONE,56.90000,2023-01-16
048855490,200105188,CUIDADO PERSONAL,ESIKA,5.10000,2023-01-09
049397003,210101987,COMPLEMENTOS,CYZONE,59.90000,2023-01-18
049864310,200108908,CUIDADO PERSONAL,CYZONE,10.20000,2023-01-20
049754906,200083952,FRAGANCIAS,LBEL,39.90000,2023-01-17
050051617,210097035,MAQUILLAJE,CYZONE,18.90000,2023-01-20
030803868,200107186,MAQUILLAJE,CYZONE,15.90000,2023-01-24
049642350,200106437,MAQUILLAJE,ESIKA,18.90000,2023-01-19
050051617,210099077,BIJOUTERIE,ESIKA,54.90000,2023-01-20
048346014,200104543,MAQUILLAJE,CYZONE,4.90000,2023-01-19
049740433,200106346,FRAGANCIAS,ESIKA,46.48000,2023-01-11
043767909,200102820,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-01-10
049968221,200110122,CUIDADO PERSONAL,LBEL,24.50000,2023-01-20
046627121,200105079,FRAGANCIAS,CYZONE,29.34000,2023-01-17
050147800,200105034,TRATAMIENTO FACIAL,CYZONE,25.90000,2023-01-02
049864469,200108908,CUIDADO PERSONAL,CYZONE,22.90000,2022-12-26
039625989,200102109,MAQUILLAJE,CYZONE,19.95000,2022-12-21
050014223,200108408,FRAGANCIAS,ESIKA,28.00000,2023-01-03
049864310,200082974,FRAGANCIAS,LBEL,95.00000,2022-12-30
042498750,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2023-01-07
044109905,210098465,MAQUILLAJE,CYZONE,17.90000,2022-12-27
040764801,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2023-01-02
044242133,200099047,FRAGANCIAS,ESIKA,35.22000,2023-01-03
047499070,200103025,CUIDADO PERSONAL,ESIKA,22.18000,2022-12-30
048341519,200105017,FRAGANCIAS,CYZONE,10.00000,2022-12-28
030185862,200098673,FRAGANCIAS,ESIKA,24.95000,2022-12-15
049086741,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09000,2022-12-23
049599102,200109540,FRAGANCIAS,LBEL,19.90000,2022-12-22
049728603,200098673,FRAGANCIAS,ESIKA,45.58000,2022-12-22
044413795,200113734,VARIOS,GENERICA,54.90000,2023-01-06
049728603,200089508,TRATAMIENTO CORPORAL,ESIKA,19.90000,2022-12-22
048433154,200087691,TRATAMIENTO CORPORAL,ESIKA,34.90000,2022-12-30
049389949,200089508,TRATAMIENTO CORPORAL,ESIKA,21.90000,2022-12-22
046587790,200089488,TRATAMIENTO CORPORAL,ESIKA,32.90000,2022-12-26
033777957,210101378,BIJOUTERIE,ESIKA,59.90000,2022-12-22
049931050,200095826,FRAGANCIAS,LBEL,47.98000,2022-12-29
048346014,200105989,TRATAMIENTO FACIAL,ESIKA,85.43000,2022-12-28
042759880,200110648,MAQUILLAJE,ESIKA,30.90000,2022-12-27
045697525,210101336,BIJOUTERIE,ESIKA,89.90000,2023-01-06
033777957,200108506,CUIDADO PERSONAL,ESIKA,19.90000,2023-01-03
045697525,210101336,BIJOUTERIE,ESIKA,89.90000,2022-12-28
049961014,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2022-12-22
048341519,200106593,MAQUILLAJE,CYZONE,10.30000,2022-12-28
046669258,200098640,TRATAMIENTO FACIAL,ESIKA,46.90000,2022-12-26
049705387,210102025,COMPLEMENTOS,CYZONE,49.90000,2022-12-26
046219902,200100407,TRATAMIENTO CORPORAL,ESIKA,21.90000,2023-01-03
004623541,200106557,MAQUILLAJE,CYZONE,10.90000,2022-12-27
050034054,200082652,CUIDADO PERSONAL,ESIKA,23.72000,2022-12-27
049434669,200090337,CUIDADO PERSONAL,ESIKA,23.90000,2022-12-12
049794401,210099604,BIJOUTERIE,CYZONE,39.90000,2022-12-21
049075782,200108408,FRAGANCIAS,ESIKA,26.64000,2022-12-26
033777957,200103022,CUIDADO PERSONAL,ESIKA,11.70000,2023-02-02
049599102,200106562,MAQUILLAJE,CYZONE,13.90000,2023-02-03
036949902,200099047,FRAGANCIAS,ESIKA,19.95000,2023-02-02
042759880,200105017,FRAGANCIAS,CYZONE,14.90000,2023-01-31
049877986,200086399,FRAGANCIAS,LBEL,20.00000,2023-01-23
042670251,210098988,PROMOCION USUARIOS,CYZONE,15.00000,2023-02-06
039625989,210097922,MAQUILLAJE,CYZONE,18.90000,2023-01-31
044661489,200103922,MAQUILLAJE,CYZONE,14.95000,2023-02-08
048341519,210102639,BIJOUTERIE,ESIKA,79.90000,2023-02-06
047948835,200084778,CUIDADO PERSONAL,CYZONE,15.90000,2023-02-01
031826446,200095162,CUIDADO PERSONAL,ESIKA,5.36000,2023-02-07
045680231,200105219,TRATAMIENTO FACIAL,ESIKA,26.90000,2023-02-08
033905173,200064341,CUIDADO PERSONAL,ESIKA,14.95000,2023-01-31
033905173,210100408,CUIDADO PERSONAL,CYZONE,15.79000,2023-01-31
044109905,200105188,CUIDADO PERSONAL,ESIKA,5.29000,2023-02-09
049397003,200108161,MAQUILLAJE,CYZONE,13.90000,2023-02-08
048433154,200109154,MAQUILLAJE,LBEL,27.50000,2023-02-10
048765629,200072913,FRAGANCIAS,ESIKA,12.30000,2023-01-30
049877986,210102381,BIJOUTERIE,ESIKA,44.90000,2023-01-23
049657315,200106295,FRAGANCIAS,ESIKA,71.51000,2023-02-01
039061287,210099696,PROMOCION USUARIOS,CYZONE,0.85000,2023-02-08
050224287,200108045,TRATAMIENTO CORPORAL,ESIKA,12.39000,2023-02-07
048346014,200106604,MAQUILLAJE,CYZONE,16.90000,2023-02-09
033777957,200095170,CUIDADO PERSONAL,ESIKA,8.45000,2023-02-02
049728603,210098482,MAQUILLAJE,ESIKA,35.90000,2023-02-02
033905173,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2023-01-31
049470762,210102013,COMPLEMENTOS,CYZONE,66.90000,2023-01-30
044045680,200077266,MAQUILLAJE,LBEL,24.00000,2023-02-02
030185862,210098197,BIJOUTERIE,ESIKA,49.90000,2023-01-31
039630249,200087691,TRATAMIENTO CORPORAL,ESIKA,33.49000,2022-12-26
048047378,210098466,MAQUILLAJE,CYZONE,17.90000,2023-01-04
044479885,210100408,CUIDADO PERSONAL,CYZONE,17.47000,2023-01-02
048346014,200095499,MUESTRAS COSMETICOS,ESIKA,1.20000,2022-12-28
049885083,200105017,FRAGANCIAS,CYZONE,18.31000,2022-12-23
049877986,200103027,CUIDADO PERSONAL,ESIKA,14.08000,2022-12-12
047430550,200109165,MAQUILLAJE,CYZONE,19.95000,2022-12-28
033529260,200105017,FRAGANCIAS,CYZONE,14.95000,2022-12-28
049389949,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-22
049588232,200109632,TRATAMIENTO CORPORAL,ESIKA,22.88000,2022-12-28
049330626,210102007,COMPLEMENTOS,CYZONE,74.90000,2023-01-04
033529260,200099339,MUESTRAS COSMETICOS,LBEL,1.90000,2022-12-28
050014223,200099647,MAQUILLAJE,ESIKA,6.50000,2023-01-03
046518039,200108795,MAQUILLAJE,ESIKA,34.90000,2022-12-28
049517033,200108892,TRATAMIENTO FACIAL,CYZONE,17.90000,2022-12-26
049961014,200084840,TRATAMIENTO CORPORAL,ESIKA,25.90000,2022-12-22
049401760,200107359,MAQUILLAJE,CYZONE,13.90000,2022-12-27
049864310,200112474,TRATAMIENTO CORPORAL,LBEL,37.36000,2022-12-30
049086741,210101975,COMPLEMENTOS,CYZONE,47.90000,2022-12-23
049657315,200105188,CUIDADO PERSONAL,ESIKA,8.90000,2022-12-21
048047378,200109632,TRATAMIENTO CORPORAL,ESIKA,16.90000,2023-01-04
049864310,200103027,CUIDADO PERSONAL,ESIKA,14.08000,2022-12-30
049864310,200102763,MAQUILLAJE,ESIKA,19.90000,2022-12-30
036649356,200104391,TRATAMIENTO CORPORAL,LBEL,21.90000,2023-01-06
048341519,200103716,MAQUILLAJE,ESIKA,21.90000,2022-12-28
048346014,210101851,PROMOCION USUARIOS,CYZONE,19.95000,2022-12-30
049931050,210097030,CUIDADO PERSONAL,LBEL,8.90000,2023-03-02
047430550,200105180,CUIDADO PERSONAL,CYZONE,8.90000,2023-03-02
049506570,200085822,FRAGANCIAS,ESIKA,69.90000,2023-03-02
048346014,210102005,COMPLEMENTOS,CYZONE,39.90000,2023-03-02
049506570,200100926,FRAGANCIAS,ESIKA,44.90000,2023-03-02
046779789,200082674,FRAGANCIAS,ESIKA,22.90000,2023-03-02
048346014,200109874,FRAGANCIAS,CYZONE,49.90000,2023-03-02
046779789,200095426,CUIDADO PERSONAL,CYZONE,10.10000,2023-03-02
048893864,200103448,CUIDADO PERSONAL,ESIKA,7.38000,2023-03-02
047257492,200105017,FRAGANCIAS,CYZONE,20.00000,2023-03-02
046779789,200094941,FRAGANCIAS,CYZONE,29.90000,2023-03-02
046779789,200100408,TRATAMIENTO CORPORAL,ESIKA,29.90000,2023-03-02
046779789,200105017,FRAGANCIAS,CYZONE,14.98000,2023-03-02
048346014,200088259,FRAGANCIAS,ESIKA,31.95000,2023-03-02
049642350,200106442,MAQUILLAJE,ESIKA,29.90000,2023-03-02
048346014,200102550,MAQUILLAJE,LBEL,60.00000,2023-03-02
049931050,200097066,CUIDADO PERSONAL,ESIKA,30.90000,2023-03-02
049931050,210096207,MAQUILLAJE,ESIKA,16.90000,2023-03-02
049931050,210100664,COMPLEMENTOS,CYZONE,42.90000,2023-03-02
049434669,200098803,MAQUILLAJE,CYZONE,12.90000,2022-12-12
048765629,200106488,TRATAMIENTO FACIAL,CYZONE,15.60000,2022-12-15
033905173,200106593,MAQUILLAJE,CYZONE,10.82000,2022-12-17
048047378,210097924,MAQUILLAJE,CYZONE,18.90000,2023-01-04
049765991,200105011,FRAGANCIAS,CYZONE,23.03000,2022-12-26
049434669,200091709,FRAGANCIAS,CYZONE,30.90000,2022-12-12
050014223,210098758,COMPLEMENTOS,CYZONE,36.90000,2023-01-03
046587790,210098520,MAQUILLAJE,CYZONE,14.90000,2022-12-26
049642350,200106346,FRAGANCIAS,ESIKA,29.90000,2022-12-29
049864310,200098673,FRAGANCIAS,ESIKA,14.95000,2022-12-30
047430550,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2022-12-28
033905173,200109649,TRATAMIENTO CORPORAL,CYZONE,8.27000,2022-12-17
049434669,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2022-12-12
049434669,210099604,BIJOUTERIE,CYZONE,39.90000,2022-12-12
049583834,210099632,COMPLEMENTOS,CYZONE,79.90000,2022-12-28
049588232,200105041,FRAGANCIAS,ESIKA,31.90000,2022-12-28
039625989,200113242,TRATAMIENTO CORPORAL,ESIKA,24.90000,2022-12-21
047257492,200108892,TRATAMIENTO FACIAL,CYZONE,17.90000,2022-12-19
049814240,200101159,CUIDADO PERSONAL,CYZONE,27.90000,2022-12-26
049864310,200101421,FRAGANCIAS,ESIKA,31.90000,2022-12-30
050156648,200106346,FRAGANCIAS,ESIKA,29.90000,2022-12-28
044242133,210095971,MAQUILLAJE,CYZONE,18.90000,2023-01-03
011976964,200102671,MAQUILLAJE,ESIKA,19.95000,2022-12-19
010576075,210098832,MAQUILLAJE,CYZONE,31.90000,2022-12-19
049769725,200090349,CUIDADO PERSONAL,ESIKA,23.90000,2023-01-05
048341519,200106397,FRAGANCIAS,ESIKA,19.98000,2022-12-28
042759880,200105005,FRAGANCIAS,CYZONE,28.07000,2022-12-20
047499070,200103723,MAQUILLAJE,ESIKA,20.30000,2022-12-30
047257492,200097947,FRAGANCIAS,CYZONE,17.50000,2022-12-19
049885083,200099047,FRAGANCIAS,ESIKA,35.22000,2022-12-23
049864310,200102430,FRAGANCIAS,ESIKA,14.95000,2022-12-30
048346014,200098648,TRATAMIENTO FACIAL,ESIKA,36.90000,2022-12-28
033529260,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2022-12-28
003441296,200064341,CUIDADO PERSONAL,ESIKA,21.90000,2022-12-27
010459362,200108090,MAQUILLAJE,ESIKA,24.95000,2022-12-16
048823106,200105011,FRAGANCIAS,CYZONE,24.96000,2022-12-27
042759880,200082481,FRAGANCIAS,CYZONE,34.90000,2022-12-20
042759880,200099047,FRAGANCIAS,ESIKA,36.56000,2022-12-20
049728603,210099671,COMPLEMENTOS,CYZONE,46.90000,2022-12-22
048372104,200112474,TRATAMIENTO CORPORAL,LBEL,45.00000,2022-12-19
049206860,200099047,FRAGANCIAS,ESIKA,35.22000,2022-12-22
033905173,200106604,MAQUILLAJE,CYZONE,10.81000,2022-12-17
045494314,200102045,FRAGANCIAS,ESIKA,49.90000,2022-12-26
048346014,200105075,MUESTRAS COSMETICOS,LBEL,1.20000,2022-12-28
044045680,210100408,CUIDADO PERSONAL,CYZONE,19.95000,2022-12-22
044661489,200108674,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-27
011692060,200105017,FRAGANCIAS,CYZONE,13.99000,2022-12-21
047499070,200102077,MAQUILLAJE,ESIKA,17.45000,2022-12-30
048658954,200099047,FRAGANCIAS,ESIKA,35.22000,2023-01-04
049864310,200107078,MAQUILLAJE,ESIKA,34.90000,2022-12-30
046627121,200107337,TRATAMIENTO FACIAL,CYZONE,25.90000,2022-12-28
010576075,200105017,FRAGANCIAS,CYZONE,13.99000,2022-12-19
044242133,200105017,FRAGANCIAS,CYZONE,16.26000,2023-01-03
030803868,200109163,MAQUILLAJE,CYZONE,9.90000,2023-01-04
049517033,200102090,MAQUILLAJE,CYZONE,9.90000,2022-12-26
048346014,200096152,MUESTRAS COSMETICOS,ESIKA,1.20000,2022-12-28
049521464,200098267,FRAGANCIAS,ESIKA,31.90000,2023-01-06
