consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products
48177719,200106606,MAQUILLAJE,CYZONE,16.9,2023-02-06,12,256.3,430.195,683,0.19298245614035087,0.9240162822252375,4474.79,186,133
4623541,200086399,FRAGANCIAS,LBEL,20.0,2023-02-06,19,558.3,430.195,683,0.3157894736842105,0.9240162822252375,4624.35,181,151
50302369,200108807,CUIDADO PERSONAL,ESIKA,4.64,2023-02-09,10,287.4,430.195,680,0.15789473684210525,0.9199457259158752,1348.57,58,51
49740433,200108671,FRAGANCIAS,ESIKA,52.9,2023-01-31,16,574.8,430.195,689,0.2631578947368421,0.932157394843962,4620.46,171,138
39625989,200113242,TRATAMIENTO CORPORAL,ESIKA,24.9,2023-01-31,19,358.56,430.195,689,0.3157894736842105,0.932157394843962,8838.3,356,233
49397003,200085860,CUIDADO PERSONAL,ESIKA,16.9,2023-02-08,13,595.0,430.195,681,0.21052631578947367,0.921302578018996,2378.44,70,66
45494314,200107823,CUIDADO PERSONAL,LBEL,32.0,2023-02-06,15,350.5,430.195,683,0.24561403508771928,0.9240162822252375,6437.58,204,165
49330626,210100407,CUIDADO PERSONAL,CYZONE,14.98,2023-02-13,13,299.24,430.195,676,0.21052631578947367,0.9145183175033921,2931.83,92,85
44047470,200109168,MAQUILLAJE,CYZONE,19.96,2023-02-20,12,386.98,430.195,669,0.19298245614035087,0.9050203527815468,2541.4,88,85
48433154,200103448,CUIDADO PERSONAL,ESIKA,7.6,2023-03-06,10,162.6,430.195,655,0.15789473684210525,0.8860244233378561,12139.58,470,285
10576075,200098796,MAQUILLAJE,CYZONE,22.9,2023-02-20,9,390.09999999999997,430.195,669,0.14035087719298245,0.9050203527815468,2775.23,84,83
50405737,200064310,FRAGANCIAS,ESIKA,13.3,2023-03-07,19,497.8,430.195,654,0.3157894736842105,0.8846675712347354,2209.1,82,72
49705387,200110089,CUIDADO PERSONAL,LBEL,22.5,2023-03-06,5,116.17,430.195,655,0.07017543859649122,0.8860244233378561,1341.41,52,47
50147800,210102043,COMPLEMENTOS,CYZONE,46.9,2023-02-08,9,396.4,430.195,681,0.14035087719298245,0.921302578018996,2395.0,65,63
46941012,210098780,BIJOUTERIE,CYZONE,39.9,2023-02-24,7,258.0,430.195,665,0.10526315789473684,0.8995929443690638,1674.0,48,46
48047378,210100661,COMPLEMENTOS,CYZONE,46.9,2023-03-06,12,370.59999999999997,430.195,655,0.19298245614035087,0.8860244233378561,2927.48,110,89
33529260,210102088,PROMOCION USUARIOS,ESIKA,57.9,2023-04-11,23,694.96,430.195,619,0.38596491228070173,0.8371777476255088,20404.69,757,481
33905173,200102371,MAQUILLAJE,CYZONE,25.9,2023-04-04,21,628.49,430.195,626,0.3508771929824561,0.8466757123473542,7659.24,280,220
50432777,210100500,MAQUILLAJE,CYZONE,12.66,2023-04-04,20,601.56,430.195,626,0.3333333333333333,0.8466757123473542,4997.43,199,155
44413795,210102039,COMPLEMENTOS,CYZONE,29.9,2023-04-10,10,194.29999999999998,430.195,620,0.15789473684210525,0.8385345997286295,1760.33,66,61
36949902,200089507,FRAGANCIAS,ESIKA,40.0,2023-04-03,25,786.5,430.195,627,0.42105263157894735,0.8480325644504749,3459.6,116,102
45325695,200105188,CUIDADO PERSONAL,ESIKA,8.79,2023-04-13,8,247.6,430.195,617,0.12280701754385964,0.8344640434192673,10254.43,429,274
48346014,210100499,MAQUILLAJE,CYZONE,7.9,2023-04-13,33,686.53,430.195,617,0.5614035087719298,0.8344640434192673,16470.829999999998,665,469
50172864,200086399,FRAGANCIAS,LBEL,39.9,2023-04-04,17,398.7,430.195,626,0.2807017543859649,0.8466757123473542,2325.6,94,88
4623541,200086399,FRAGANCIAS,LBEL,13.3,2023-04-08,19,564.4,430.195,622,0.3157894736842105,0.841248303934871,4624.35,181,151
41317310,210097034,MAQUILLAJE,CYZONE,19.95,2023-04-05,21,655.4,430.195,625,0.3508771929824561,0.8453188602442334,6238.5,260,177
41317310,200106606,MAQUILLAJE,CYZONE,11.98,2023-04-05,21,655.4,430.195,625,0.3508771929824561,0.8453188602442334,6238.5,260,177
50507157,210102014,COMPLEMENTOS,CYZONE,89.9,2023-04-08,10,397.0,430.195,622,0.15789473684210525,0.841248303934871,5865.44,225,170
41317310,200078931,CUIDADO PERSONAL,ESIKA,13.3,2023-04-05,21,655.4,430.195,625,0.3508771929824561,0.8453188602442334,6238.5,260,177
49599102,200090351,TRATAMIENTO CORPORAL,ESIKA,34.9,2023-05-19,12,438.0,430.195,581,0.19298245614035087,0.7856173677069199,2461.9,68,61
49961014,200106346,FRAGANCIAS,ESIKA,19.09,2023-05-19,29,782.11,430.195,581,0.49122807017543857,0.7856173677069199,7645.0599999999995,353,236
46587790,200095170,CUIDADO PERSONAL,ESIKA,11.9,2023-05-19,13,249.9,430.195,581,0.21052631578947367,0.7856173677069199,5454.17,197,150
12221789,200098957,MAQUILLAJE,LBEL,22.47,2023-05-19,26,793.13,430.195,581,0.43859649122807015,0.7856173677069199,6434.14,218,166
46587790,200105125,CUIDADO PERSONAL,ESIKA,11.9,2023-05-19,13,249.9,430.195,581,0.21052631578947367,0.7856173677069199,5454.17,197,150
3441296,210098499,MAQUILLAJE,ESIKA,32.9,2023-05-19,8,374.0,430.195,581,0.12280701754385964,0.7856173677069199,7206.76,261,194
49961014,200082687,CUIDADO PERSONAL,ESIKA,30.0,2023-05-19,29,782.11,430.195,581,0.49122807017543857,0.7856173677069199,7645.0599999999995,353,236
12221789,200109157,MAQUILLAJE,LBEL,22.47,2023-05-19,26,793.13,430.195,581,0.43859649122807015,0.7856173677069199,6434.14,218,166
49599102,200102116,MAQUILLAJE,CYZONE,13.3,2023-05-19,12,438.0,430.195,581,0.19298245614035087,0.7856173677069199,2461.9,68,61
50530272,200098788,TRATAMIENTO FACIAL,LBEL,14.95,2023-05-19,13,178.05,430.195,581,0.21052631578947367,0.7856173677069199,902.91,42,37
50530272,200108807,CUIDADO PERSONAL,ESIKA,4.9,2023-05-19,13,178.05,430.195,581,0.21052631578947367,0.7856173677069199,902.91,42,37
48346014,210103552,BIJOUTERIE,ESIKA,1.16,2023-05-19,2,54.059999999999995,430.195,581,0.017543859649122806,0.7856173677069199,16470.829999999998,665,469
12221789,200086399,FRAGANCIAS,LBEL,14.99,2023-05-19,26,793.13,430.195,581,0.43859649122807015,0.7856173677069199,6434.14,218,166
49961014,200091727,FRAGANCIAS,ESIKA,38.0,2023-05-19,29,782.11,430.195,581,0.49122807017543857,0.7856173677069199,7645.0599999999995,353,236
49961014,210102607,COMPLEMENTOS,CYZONE,32.9,2023-05-19,29,782.11,430.195,581,0.49122807017543857,0.7856173677069199,7645.0599999999995,353,236
49961014,200086566,CUIDADO PERSONAL,ESIKA,24.94,2023-05-19,29,782.11,430.195,581,0.49122807017543857,0.7856173677069199,7645.0599999999995,353,236
46587790,200111352,FRAGANCIAS,ESIKA,44.9,2023-05-19,13,249.9,430.195,581,0.21052631578947367,0.7856173677069199,5454.17,197,150
50530272,200108807,CUIDADO PERSONAL,ESIKA,4.96,2023-05-19,13,178.05,430.195,581,0.21052631578947367,0.7856173677069199,902.91,42,37
12221789,200107850,TRATAMIENTO FACIAL,LBEL,41.84,2023-05-19,26,793.13,430.195,581,0.43859649122807015,0.7856173677069199,6434.14,218,166
33090625,210102602,COMPLEMENTOS,CYZONE,59.9,2023-05-22,8,278.2,430.195,578,0.12280701754385964,0.7815468113975577,3056.31,117,102
45494314,200099704,FRAGANCIAS,ESIKA,19.8,2023-05-22,10,330.89,430.195,578,0.15789473684210525,0.7815468113975577,6437.58,204,165
50507157,210102606,COMPLEMENTOS,CYZONE,46.9,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
50507157,200099047,FRAGANCIAS,ESIKA,16.64,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
36949902,200082687,CUIDADO PERSONAL,ESIKA,17.9,2023-05-22,16,446.09999999999997,430.195,578,0.2631578947368421,0.7815468113975577,3459.6,116,102
45680231,200099047,FRAGANCIAS,ESIKA,37.44,2023-05-22,12,284.0,430.195,578,0.19298245614035087,0.7815468113975577,2895.14,100,79
45680231,200083997,FRAGANCIAS,ESIKA,43.9,2023-05-22,12,284.0,430.195,578,0.19298245614035087,0.7815468113975577,2895.14,100,79
36949902,200114759,MAQUILLAJE,ESIKA,24.9,2023-05-22,16,446.09999999999997,430.195,578,0.2631578947368421,0.7815468113975577,3459.6,116,102
50507157,200099047,FRAGANCIAS,ESIKA,16.63,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
45494314,210102487,PROMOCION USUARIOS,ESIKA,64.9,2023-05-22,10,330.89,430.195,578,0.15789473684210525,0.7815468113975577,6437.58,204,165
50507157,200108908,CUIDADO PERSONAL,CYZONE,22.9,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
50507157,200097066,CUIDADO PERSONAL,ESIKA,30.9,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
36949902,200098757,TRATAMIENTO CORPORAL,ESIKA,12.9,2023-05-22,16,446.09999999999997,430.195,578,0.2631578947368421,0.7815468113975577,3459.6,116,102
47499070,200078931,CUIDADO PERSONAL,ESIKA,13.3,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
47499070,200105208,TRATAMIENTO CORPORAL,LBEL,8.0,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
50391108,210101392,BIJOUTERIE,ESIKA,74.9,2023-05-29,8,349.2,430.195,571,0.12280701754385964,0.7720488466757124,3809.5,116,112
48346014,210103552,BIJOUTERIE,ESIKA,1.16,2023-05-27,1,1.16,430.195,573,0.0,0.7747625508819539,16470.829999999998,665,469
50462889,200106295,FRAGANCIAS,ESIKA,72.26,2023-05-29,7,278.5,430.195,571,0.10526315789473684,0.7720488466757124,5417.03,191,159
47499070,200105079,FRAGANCIAS,CYZONE,16.64,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
48346014,200109613,MAQUILLAJE,CYZONE,9.98,2023-05-29,39,676.97,430.195,571,0.6666666666666666,0.7720488466757124,16470.829999999998,665,469
47499070,200103450,CUIDADO PERSONAL,CYZONE,5.1,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
48346014,200101431,MUESTRAS COSMETICOS,ESIKA,1.2,2023-05-29,39,676.97,430.195,571,0.6666666666666666,0.7720488466757124,16470.829999999998,665,469
44109905,200085822,FRAGANCIAS,ESIKA,69.9,2023-05-29,8,240.2,430.195,571,0.12280701754385964,0.7720488466757124,4548.33,159,125
40307516,200105655,CUIDADO PERSONAL,ESIKA,21.9,2023-05-29,8,177.89999999999998,430.195,571,0.12280701754385964,0.7720488466757124,1827.1,74,59
47499070,200108807,CUIDADO PERSONAL,ESIKA,5.1,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
50387488,200108892,TRATAMIENTO FACIAL,CYZONE,16.0,2023-05-29,17,425.27,430.195,571,0.2807017543859649,0.7720488466757124,2409.2,85,74
49877986,200095517,CUIDADO PERSONAL,ESIKA,20.9,2023-05-29,12,286.35,430.195,571,0.19298245614035087,0.7720488466757124,4341.39,181,149
48346014,200082678,FRAGANCIAS,ESIKA,9.95,2023-05-29,39,676.97,430.195,571,0.6666666666666666,0.7720488466757124,16470.829999999998,665,469
47499070,200078944,CUIDADO PERSONAL,ESIKA,13.3,2023-05-29,22,377.22,430.195,571,0.3684210526315789,0.7720488466757124,10074.13,449,279
49740433,200095170,CUIDADO PERSONAL,ESIKA,5.89,2023-06-09,14,416.9,430.195,560,0.22807017543859648,0.757123473541384,4620.46,171,138
30803868,200090452,FRAGANCIAS,ESIKA,27.3,2023-06-09,24,537.65,430.195,560,0.40350877192982454,0.757123473541384,3890.96,156,125
50432777,200082652,CUIDADO PERSONAL,ESIKA,32.9,2023-06-09,17,519.5,430.195,560,0.2807017543859649,0.757123473541384,4997.43,199,155
50680312,200095570,CUIDADO PERSONAL,ESIKA,8.27,2023-06-09,9,415.1,430.195,560,0.14035087719298245,0.757123473541384,1875.36,75,66
50432777,210097089,CUIDADO PERSONAL,LBEL,9.06,2023-06-09,17,519.5,430.195,560,0.2807017543859649,0.757123473541384,4997.43,199,155
47412552,200105655,CUIDADO PERSONAL,ESIKA,24.9,2023-06-09,15,411.8,430.195,560,0.24561403508771928,0.757123473541384,6237.55,253,170
49961014,200090337,CUIDADO PERSONAL,ESIKA,19.9,2023-06-09,28,514.06,430.195,560,0.47368421052631576,0.757123473541384,7645.0599999999995,353,236
48341519,200106448,MAQUILLAJE,ESIKA,13.3,2023-06-09,17,290.92,430.195,560,0.2807017543859649,0.757123473541384,9324.74,384,284
46779789,200113953,FRAGANCIAS,ESIKA,25.73,2023-06-09,13,375.25,430.195,560,0.21052631578947367,0.757123473541384,4312.88,152,119
12221789,200106440,MAQUILLAJE,ESIKA,21.9,2023-06-09,10,413.13,430.195,560,0.15789473684210525,0.757123473541384,6434.14,218,166
49961014,200106488,TRATAMIENTO FACIAL,CYZONE,17.9,2023-06-09,28,514.06,430.195,560,0.47368421052631576,0.757123473541384,7645.0599999999995,353,236
48341519,200106457,MAQUILLAJE,ESIKA,13.3,2023-06-09,17,290.92,430.195,560,0.2807017543859649,0.757123473541384,9324.74,384,284
50432777,200108908,CUIDADO PERSONAL,CYZONE,16.9,2023-06-09,17,519.5,430.195,560,0.2807017543859649,0.757123473541384,4997.43,199,155
49961014,210095971,MAQUILLAJE,CYZONE,19.9,2023-06-09,28,514.06,430.195,560,0.47368421052631576,0.757123473541384,7645.0599999999995,353,236
30803868,200106556,MAQUILLAJE,CYZONE,17.9,2023-06-09,24,537.65,430.195,560,0.40350877192982454,0.757123473541384,3890.96,156,125
50680312,200100866,FRAGANCIAS,ESIKA,78.13,2023-06-09,9,415.1,430.195,560,0.14035087719298245,0.757123473541384,1875.36,75,66
50432777,210100662,COMPLEMENTOS,CYZONE,42.9,2023-06-09,17,519.5,430.195,560,0.2807017543859649,0.757123473541384,4997.43,199,155
30803868,200105125,CUIDADO PERSONAL,ESIKA,5.1,2023-06-09,24,537.65,430.195,560,0.40350877192982454,0.757123473541384,3890.96,156,125
30803868,200088133,FRAGANCIAS,ESIKA,27.3,2023-06-09,24,537.65,430.195,560,0.40350877192982454,0.757123473541384,3890.96,156,125
47412552,200106461,MAQUILLAJE,ESIKA,18.45,2023-06-09,15,411.8,430.195,560,0.24561403508771928,0.757123473541384,6237.55,253,170
46779789,200101061,TRATAMIENTO FACIAL,ESIKA,33.9,2023-06-09,13,375.25,430.195,560,0.21052631578947367,0.757123473541384,4312.88,152,119
50476650,200106360,FRAGANCIAS,CYZONE,45.33,2023-06-07,16,238.66,430.195,562,0.2631578947368421,0.7598371777476255,1516.25,80,70
41317310,200082678,FRAGANCIAS,ESIKA,14.97,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50773094,200103028,CUIDADO PERSONAL,ESIKA,13.9,2023-06-07,12,345.07,430.195,562,0.19298245614035087,0.7598371777476255,2235.62,96,90
41317310,200084778,CUIDADO PERSONAL,CYZONE,15.9,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50773094,200105041,FRAGANCIAS,ESIKA,29.9,2023-06-07,12,345.07,430.195,562,0.19298245614035087,0.7598371777476255,2235.62,96,90
41317310,200106361,MUESTRAS COSMETICOS,CYZONE,1.0,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
41317310,200113794,MAQUILLAJE,CYZONE,22.9,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
41317310,200095158,CUIDADO PERSONAL,ESIKA,7.38,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
41317310,200108908,CUIDADO PERSONAL,CYZONE,16.9,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50476650,200105041,FRAGANCIAS,ESIKA,29.35,2023-06-07,16,238.66,430.195,562,0.2631578947368421,0.7598371777476255,1516.25,80,70
41317310,200112231,MAQUILLAJE,CYZONE,20.9,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
49728603,200105017,FRAGANCIAS,CYZONE,14.6,2023-05-17,26,690.59,430.195,583,0.43859649122807015,0.7883310719131614,12167.17,458,314
42759880,200082687,CUIDADO PERSONAL,ESIKA,17.9,2023-05-17,21,352.44,430.195,583,0.3508771929824561,0.7883310719131614,9042.67,338,250
47948835,200077266,MAQUILLAJE,LBEL,25.0,2023-05-17,17,429.1,430.195,583,0.2807017543859649,0.7883310719131614,8933.47,357,234
33777957,200108794,MAQUILLAJE,ESIKA,24.9,2023-05-17,34,1160.1,430.195,583,0.5789473684210527,0.7883310719131614,6585.54,197,146
33777957,200108794,MAQUILLAJE,ESIKA,24.9,2023-05-17,34,1160.1,430.195,583,0.5789473684210527,0.7883310719131614,6585.54,197,146
49728603,200105017,FRAGANCIAS,CYZONE,21.9,2023-05-17,26,690.59,430.195,583,0.43859649122807015,0.7883310719131614,12167.17,458,314
44047470,200109263,TRATAMIENTO FACIAL,CYZONE,19.45,2023-05-17,10,179.0,430.195,583,0.15789473684210525,0.7883310719131614,2541.4,88,85
44047470,200112293,MAQUILLAJE,CYZONE,10.5,2023-05-17,10,179.0,430.195,583,0.15789473684210525,0.7883310719131614,2541.4,88,85
41317310,200082481,FRAGANCIAS,CYZONE,30.0,2023-05-17,13,317.9,430.195,583,0.21052631578947367,0.7883310719131614,6238.5,260,177
41317310,200107883,CUIDADO PERSONAL,CYZONE,5.9,2023-05-17,13,317.9,430.195,583,0.21052631578947367,0.7883310719131614,6238.5,260,177
42759880,200082674,FRAGANCIAS,ESIKA,9.95,2023-05-17,21,352.44,430.195,583,0.3508771929824561,0.7883310719131614,9042.67,338,250
49389949,200107369,MAQUILLAJE,CYZONE,13.9,2023-05-17,14,274.1,430.195,583,0.22807017543859648,0.7883310719131614,3747.06,132,101
44047470,210102044,COMPLEMENTOS,CYZONE,29.9,2023-05-17,10,179.0,430.195,583,0.15789473684210525,0.7883310719131614,2541.4,88,85
44047470,210102044,COMPLEMENTOS,CYZONE,12.5,2023-05-17,10,179.0,430.195,583,0.15789473684210525,0.7883310719131614,2541.4,88,85
33777957,200106557,MAQUILLAJE,CYZONE,12.9,2023-05-17,34,1160.1,430.195,583,0.5789473684210527,0.7883310719131614,6585.54,197,146
42759880,200095162,CUIDADO PERSONAL,ESIKA,5.1,2023-05-17,21,352.44,430.195,583,0.3508771929824561,0.7883310719131614,9042.67,338,250
33777957,210102487,PROMOCION USUARIOS,ESIKA,64.9,2023-05-17,34,1160.1,430.195,583,0.5789473684210527,0.7883310719131614,6585.54,197,146
47948835,200108671,FRAGANCIAS,ESIKA,19.95,2023-05-17,17,429.1,430.195,583,0.2807017543859649,0.7883310719131614,8933.47,357,234
42759880,210100527,MAQUILLAJE,CYZONE,29.9,2023-05-17,21,352.44,430.195,583,0.3508771929824561,0.7883310719131614,9042.67,338,250
47948835,200108807,CUIDADO PERSONAL,ESIKA,4.9,2023-05-17,17,429.1,430.195,583,0.2807017543859649,0.7883310719131614,8933.47,357,234
41317310,200086432,FRAGANCIAS,ESIKA,41.9,2023-05-17,13,317.9,430.195,583,0.21052631578947367,0.7883310719131614,6238.5,260,177
47948835,200111352,FRAGANCIAS,ESIKA,44.9,2023-05-17,17,429.1,430.195,583,0.2807017543859649,0.7883310719131614,8933.47,357,234
42759880,200107825,CUIDADO PERSONAL,LBEL,17.95,2023-05-17,21,352.44,430.195,583,0.3508771929824561,0.7883310719131614,9042.67,338,250
36649356,200105070,MAQUILLAJE,LBEL,39.9,2023-07-05,7,295.3,430.195,534,0.10526315789473684,0.7218453188602443,9730.2,272,165
50692213,200095865,MUESTRAS COSMETICOS,LBEL,1.9,2023-07-05,12,361.9,430.195,534,0.19298245614035087,0.7218453188602443,6500.24,243,167
50692213,200105041,FRAGANCIAS,ESIKA,30.94,2023-07-05,12,361.9,430.195,534,0.19298245614035087,0.7218453188602443,6500.24,243,167
50692213,200092333,FRAGANCIAS,CYZONE,52.9,2023-07-05,12,361.9,430.195,534,0.19298245614035087,0.7218453188602443,6500.24,243,167
50692213,200098377,FRAGANCIAS,ESIKA,72.9,2023-07-05,12,361.9,430.195,534,0.19298245614035087,0.7218453188602443,6500.24,243,167
50462889,200091727,FRAGANCIAS,ESIKA,29.9,2023-07-03,19,466.59999999999997,430.195,536,0.3157894736842105,0.7245590230664858,5417.03,191,159
50462889,200087254,MAQUILLAJE,CYZONE,27.9,2023-07-03,19,466.59999999999997,430.195,536,0.3157894736842105,0.7245590230664858,5417.03,191,159
50507157,200088568,TRATAMIENTO CORPORAL,ESIKA,21.9,2023-07-03,30,690.3,430.195,536,0.5087719298245614,0.7245590230664858,5865.44,225,170
33529260,200101369,FRAGANCIAS,LBEL,14.98,2023-07-03,25,573.0,430.195,536,0.42105263157894735,0.7245590230664858,20404.69,757,481
49754906,200094936,FRAGANCIAS,CYZONE,25.9,2023-07-03,9,328.87,430.195,536,0.14035087719298245,0.7245590230664858,9579.65,323,242
50462889,200101369,FRAGANCIAS,LBEL,14.98,2023-07-03,19,466.59999999999997,430.195,536,0.3157894736842105,0.7245590230664858,5417.03,191,159
50507157,200107184,MAQUILLAJE,CYZONE,14.9,2023-07-03,30,690.3,430.195,536,0.5087719298245614,0.7245590230664858,5865.44,225,170
50507157,200082687,CUIDADO PERSONAL,ESIKA,19.9,2023-07-03,30,690.3,430.195,536,0.5087719298245614,0.7245590230664858,5865.44,225,170
49754906,200095159,CUIDADO PERSONAL,ESIKA,8.9,2023-07-03,9,328.87,430.195,536,0.14035087719298245,0.7245590230664858,9579.65,323,242
50462889,200101406,FRAGANCIAS,ESIKA,29.9,2023-07-03,19,466.59999999999997,430.195,536,0.3157894736842105,0.7245590230664858,5417.03,191,159
50462889,210102483,COMPLEMENTOS,CYZONE,39.9,2023-07-03,19,466.59999999999997,430.195,536,0.3157894736842105,0.7245590230664858,5417.03,191,159
47412552,210099980,MAQUILLAJE,ESIKA,32.9,2023-05-22,18,431.53999999999996,430.195,578,0.2982456140350877,0.7815468113975577,6237.55,253,170
36949902,210095971,MAQUILLAJE,CYZONE,19.5,2023-05-22,16,446.09999999999997,430.195,578,0.2631578947368421,0.7815468113975577,3459.6,116,102
50507157,200103918,MAQUILLAJE,CYZONE,24.9,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
45494314,200098757,TRATAMIENTO CORPORAL,ESIKA,12.9,2023-05-22,10,330.89,430.195,578,0.15789473684210525,0.7815468113975577,6437.58,204,165
36949902,200110341,MAQUILLAJE,ESIKA,25.9,2023-05-22,16,446.09999999999997,430.195,578,0.2631578947368421,0.7815468113975577,3459.6,116,102
45680231,200103355,MAQUILLAJE,ESIKA,27.9,2023-05-22,12,284.0,430.195,578,0.19298245614035087,0.7815468113975577,2895.14,100,79
45680231,200105188,CUIDADO PERSONAL,ESIKA,8.9,2023-05-22,12,284.0,430.195,578,0.19298245614035087,0.7815468113975577,2895.14,100,79
50507157,200108044,TRATAMIENTO CORPORAL,ESIKA,20.64,2023-05-22,21,581.8,430.195,578,0.3508771929824561,0.7815468113975577,5865.44,225,170
49819226,200105008,FRAGANCIAS,CYZONE,27.9,2023-06-08,10,181.5,430.195,561,0.15789473684210525,0.7584803256445047,1084.45,49,45
33777957,210102001,COMPLEMENTOS,CYZONE,52.9,2023-06-07,12,467.45,430.195,562,0.19298245614035087,0.7598371777476255,6585.54,197,146
33777957,200106442,MAQUILLAJE,ESIKA,18.45,2023-06-07,12,467.45,430.195,562,0.19298245614035087,0.7598371777476255,6585.54,197,146
36649356,200103025,CUIDADO PERSONAL,ESIKA,29.9,2023-06-07,9,326.4,430.195,562,0.14035087719298245,0.7598371777476255,9730.2,272,165
41317310,200105195,CUIDADO PERSONAL,ESIKA,7.38,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
36649356,200108752,CUIDADO PERSONAL,ESIKA,17.61,2023-06-07,9,326.4,430.195,562,0.14035087719298245,0.7598371777476255,9730.2,272,165
41317310,200095464,CUIDADO PERSONAL,ESIKA,7.38,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
41317310,200064310,FRAGANCIAS,ESIKA,14.97,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50773493,200102371,MAQUILLAJE,CYZONE,20.0,2023-06-07,20,386.8,430.195,562,0.3333333333333333,0.7598371777476255,2243.2599999999998,93,83
50773493,200102371,MAQUILLAJE,CYZONE,10.0,2023-06-07,20,386.8,430.195,562,0.3333333333333333,0.7598371777476255,2243.2599999999998,93,83
41317310,200095162,CUIDADO PERSONAL,ESIKA,7.38,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50773493,200108908,CUIDADO PERSONAL,CYZONE,16.9,2023-06-07,20,386.8,430.195,562,0.3333333333333333,0.7598371777476255,2243.2599999999998,93,83
36649356,200084840,TRATAMIENTO CORPORAL,ESIKA,25.9,2023-06-07,9,326.4,430.195,562,0.14035087719298245,0.7598371777476255,9730.2,272,165
33777957,200090452,FRAGANCIAS,ESIKA,39.9,2023-06-07,12,467.45,430.195,562,0.19298245614035087,0.7598371777476255,6585.54,197,146
41317310,200082687,CUIDADO PERSONAL,ESIKA,27.9,2023-06-07,31,660.54,430.195,562,0.5263157894736842,0.7598371777476255,6238.5,260,177
50773493,210102116,MAQUILLAJE,CYZONE,19.9,2023-06-07,20,386.8,430.195,562,0.3333333333333333,0.7598371777476255,2243.2599999999998,93,83
46114531,200111234,TRATAMIENTO FACIAL,ESIKA,42.9,2023-04-03,6,250.5,430.195,627,0.08771929824561403,0.8480325644504749,6815.04,161,143
49389949,210104277,BIJOUTERIE,ESIKA,22.43,2023-04-05,20,472.7,430.195,625,0.3333333333333333,0.8453188602442334,3747.06,132,101
49642350,200103354,MAQUILLAJE,ESIKA,14.9,2023-04-14,14,264.0,430.195,616,0.22807017543859648,0.8331071913161465,3193.37,114,82
49728603,200108752,CUIDADO PERSONAL,ESIKA,22.9,2023-04-05,24,539.65,430.195,625,0.40350877192982454,0.8453188602442334,12167.17,458,314
45680231,200098673,FRAGANCIAS,ESIKA,54.95,2023-04-10,12,395.1,430.195,620,0.19298245614035087,0.8385345997286295,2895.14,100,79
48433154,200103354,MAQUILLAJE,ESIKA,14.9,2023-04-14,16,437.5,430.195,616,0.2631578947368421,0.8331071913161465,12139.58,470,285
50302369,200099047,FRAGANCIAS,ESIKA,39.62,2023-04-10,10,311.09999999999997,430.195,620,0.15789473684210525,0.8385345997286295,1348.57,58,51
34216002,200112594,MAQUILLAJE,ESIKA,28.9,2023-04-13,17,416.83,430.195,617,0.2807017543859649,0.8344640434192673,4282.42,149,137
46611063,200103354,MAQUILLAJE,ESIKA,14.9,2023-04-08,8,166.4,430.195,622,0.12280701754385964,0.841248303934871,4015.92,156,127
44196425,200107434,MAQUILLAJE,CYZONE,41.9,2023-04-14,19,496.59999999999997,430.195,616,0.3157894736842105,0.8331071913161465,5949.54,225,192
44196425,200086399,FRAGANCIAS,LBEL,13.3,2023-04-14,19,496.59999999999997,430.195,616,0.3157894736842105,0.8331071913161465,5949.54,225,192
